,work,composer,date
0,Final Performance of the Opera Camp · Jedermann,,2017-07-22
1,Final Performance of the Opera Camp · Jedermann,,2017-07-23
2,Final Performance of the Opera Camp · Wozzeck,,2017-08-11
3,Final Performance of the Opera Camp I · Aida,,2017-07-30
4,Final Performance of the Opera Camp II · Aida,,2017-08-04
5,Aida,Giuseppe Verdi,2017-08-06
6,Aida,Giuseppe Verdi,2017-08-09
7,Aida,Giuseppe Verdi,2017-08-12
8,Aida,Giuseppe Verdi,2017-08-16
9,Aida,Giuseppe Verdi,2017-08-19
10,Aida,Giuseppe Verdi,2017-08-22
11,Aida,Giuseppe Verdi,2017-08-25
12,Ariodante,George Frideric Handel,2017-08-16
13,Ariodante,George Frideric Handel,2017-08-18
14,Ariodante,George Frideric Handel,2017-08-22
15,Ariodante,George Frideric Handel,2017-08-25
16,Ariodante,George Frideric Handel,2017-08-28
17,Der Schauspieldirektor,,2017-07-28
18,Der Schauspieldirektor,,2017-07-30
19,Der Schauspieldirektor,,2017-08-08
20,Der Schauspieldirektor,,2017-08-11
21,Der Schauspieldirektor,,2017-08-12
22,Der Schauspieldirektor,,2017-08-15
23,Der Schauspieldirektor,,2017-08-22
24,Der Schauspieldirektor,,2017-08-27
25,I due Foscari,Giuseppe Verdi,2017-08-11
26,I due Foscari,Giuseppe Verdi,2017-08-14
27,Il ritorno d’Ulisse in patria,,2017-07-28
28,L’incoronazione di Poppea,,2017-07-29
29,L’Orfeo,,2017-07-26
30,La clemenza di Tito,Wolfgang A. Mozart,2017-07-27
31,La clemenza di Tito,Wolfgang A. Mozart,2017-07-24
32,La clemenza di Tito,Wolfgang A. Mozart,2017-07-30
33,La clemenza di Tito,Wolfgang A. Mozart,2017-08-04
34,La clemenza di Tito,Wolfgang A. Mozart,2017-08-13
35,La clemenza di Tito,Wolfgang A. Mozart,2017-08-17
36,La clemenza di Tito,Wolfgang A. Mozart,2017-08-19
37,La clemenza di Tito,Wolfgang A. Mozart,2017-08-21
38,Lady Macbeth of the Mtsensk District,Dmitry Shostakovich,2017-08-02
39,Lady Macbeth of the Mtsensk District,Dmitry Shostakovich,2017-08-05
40,Lady Macbeth of the Mtsensk District,Dmitry Shostakovich,2017-08-10
41,Lady Macbeth of the Mtsensk District,Dmitry Shostakovich,2017-08-15
42,Lady Macbeth of the Mtsensk District,Dmitry Shostakovich,2017-08-21
43,Lear,Aribert Reimann,2017-08-20
44,Lear,Aribert Reimann,2017-08-23
45,Lear,Aribert Reimann,2017-08-26
46,Lear,Aribert Reimann,2017-08-29
47,Lucrezia Borgia,Gaetano Donizetti,2017-08-27
48,Lucrezia Borgia,Gaetano Donizetti,2017-08-30
49,Fun and Games with Mozart   The Impresario,,2017-07-28
50,Fun and Games with Mozart   The Impresario,,2017-07-30
51,Fun and Games with Mozart   The Impresario,,2017-08-08
52,Fun and Games with Mozart   The Impresario,,2017-08-11
53,Fun and Games with Mozart   The Impresario,,2017-08-12
54,Fun and Games with Mozart   The Impresario,,2017-08-15
55,Fun and Games with Mozart   The Impresario,,2017-08-22
56,Fun and Games with Mozart   The Impresario,,2017-08-27
57,Wozzeck,Alban Berg,2017-08-08
58,Wozzeck,Alban Berg,2017-08-14
59,Wozzeck,Alban Berg,2017-08-17
60,Wozzeck,Alban Berg,2017-08-24
61,Wozzeck,Alban Berg,2017-08-27
62,Final performance of the Opera Camp   Die Liebe der Danae,,2016-07-30
63,Final performance of the Opera Camp   Don Giovanni,,2016-08-06
64,Final performance of the Opera Camp   Le nozze di Figaro,,2016-08-19
65,Così fan tutte,Wolfgang A. Mozart,2016-07-29
66,Così fan tutte,Wolfgang A. Mozart,2016-07-31
67,Così fan tutte,Wolfgang A. Mozart,2016-08-02
68,Così fan tutte,Wolfgang A. Mozart,2016-08-06
69,Così fan tutte,Wolfgang A. Mozart,2016-08-10
70,Così fan tutte,Wolfgang A. Mozart,2016-08-12
71,The Fairy Queen for Children,,2016-07-27
72,The Fairy Queen for Children,,2016-07-29
73,The Fairy Queen for Children,,2016-07-31
74,The Fairy Queen for Children,,2016-08-09
75,The Fairy Queen for Children,,2016-08-15
76,The Fairy Queen for Children,,2016-08-20
77,The Fairy Queen for Children,,2016-08-27
78,The Fairy Queen for Children,,2016-08-28
79,Die Liebe der Danae,Richard Strauss,2016-07-31
80,Die Liebe der Danae,Richard Strauss,2016-08-05
81,Die Liebe der Danae,Richard Strauss,2016-08-08
82,Die Liebe der Danae,Richard Strauss,2016-08-12
83,Die Liebe der Danae,Richard Strauss,2016-08-15
84,Don Giovanni,Wolfgang A. Mozart,2016-08-04
85,Don Giovanni,Wolfgang A. Mozart,2016-08-07
86,Don Giovanni,Wolfgang A. Mozart,2016-08-09
87,Don Giovanni,Wolfgang A. Mozart,2016-08-13
88,Don Giovanni,Wolfgang A. Mozart,2016-08-18
89,Don Giovanni,Wolfgang A. Mozart,2016-08-21
90,Faust,Charles Gounod,2016-08-10
91,Faust,Charles Gounod,2016-08-14
92,Faust,Charles Gounod,2016-08-17
93,Faust,Charles Gounod,2016-08-20
94,Faust,Charles Gounod,2016-08-23
95,Faust,Charles Gounod,2016-08-26
96,Faust,Charles Gounod,2016-08-29
97,Il templario,Otto Nicolai,2016-08-27
98,Il templario,Otto Nicolai,2016-08-30
99,Le nozze di Figaro,Wolfgang A. Mozart,2016-08-16
100,Le nozze di Figaro,Wolfgang A. Mozart,2016-08-19
101,Le nozze di Figaro,Wolfgang A. Mozart,2016-08-22
102,Le nozze di Figaro,Wolfgang A. Mozart,2016-08-25
103,Le nozze di Figaro,Wolfgang A. Mozart,2016-08-28
104,Le nozze di Figaro,Wolfgang A. Mozart,2016-08-30
105,Manon Lescaut,Giacomo Puccini,2016-08-01
106,Manon Lescaut,Giacomo Puccini,2016-08-04
107,Manon Lescaut,Giacomo Puccini,2016-08-07
108,Fun and Games with Purcell   The Fairy Queen for Children,,2016-07-27
109,Fun and Games with Purcell   The Fairy Queen for Children,,2016-07-29
110,Fun and Games with Purcell   The Fairy Queen for Children,,2016-07-31
111,Fun and Games with Purcell   The Fairy Queen for Children,,2016-08-09
112,Fun and Games with Purcell   The Fairy Queen for Children,,2016-08-15
113,Fun and Games with Purcell   The Fairy Queen for Children,,2016-08-20
114,Fun and Games with Purcell   The Fairy Queen for Children,,2016-08-27
115,Fun and Games with Purcell   The Fairy Queen for Children,,2016-08-28
116,Thaïs,Jules Massenet,2016-08-16
117,The Exterminating Angel,Thomas Adès,2016-07-28
118,The Exterminating Angel,Thomas Adès,2016-07-28
119,The Exterminating Angel,Thomas Adès,2016-08-01
120,The Exterminating Angel,Thomas Adès,2016-08-05
121,The Exterminating Angel,Thomas Adès,2016-08-08
122,West Side Story,,2016-08-20
123,West Side Story,,2016-08-19
124,West Side Story,,2016-08-21
125,West Side Story,,2016-08-23
126,West Side Story,,2016-08-25
127,West Side Story,,2016-08-27
128,West Side Story,,2016-08-29
129,Final performance of the opera camp   Fidelio,,2015-08-02
130,Final performance of the opera camp   Fidelio,,2015-08-02
131,Final performance of the opera camp   Il trovatore,,2015-08-09
132,Final performance of the opera camp   Il trovatore,,2015-08-09
133,The Barber of Seville for Children,,2015-07-25
134,The Barber of Seville for Children,,2015-07-26
135,The Barber of Seville for Children,,2015-08-03
136,The Barber of Seville for Children,,2015-08-05
137,The Barber of Seville for Children,,2015-08-13
138,The Barber of Seville for Children,,2015-08-15
139,The Barber of Seville for Children,,2015-08-19
140,The Barber of Seville for Children,,2015-08-22
141,Der Rosenkavalier,Richard Strauss,2015-08-20
142,Der Rosenkavalier,Richard Strauss,2015-08-23
143,Der Rosenkavalier,Richard Strauss,2015-08-26
144,Der Rosenkavalier,Richard Strauss,2015-08-28
145,Dido and Aeneas,Henry Purcell,2015-08-18
146,Die Eroberung von Mexico,Wolfgang Rihm,2015-07-26
147,Die Eroberung von Mexico,Wolfgang Rihm,2015-07-29
148,Die Eroberung von Mexico,Wolfgang Rihm,2015-08-01
149,Die Eroberung von Mexico,Wolfgang Rihm,2015-08-04
150,Die Eroberung von Mexico,Wolfgang Rihm,2015-08-10
151,Ernani,Giuseppe Verdi,2015-08-27
152,Ernani,Giuseppe Verdi,2015-08-29
153,Fidelio,Ludwig v. Beethoven,2015-08-04
154,Fidelio,Ludwig v. Beethoven,2015-08-07
155,Fidelio,Ludwig v. Beethoven,2015-08-10
156,Fidelio,Ludwig v. Beethoven,2015-08-13
157,Fidelio,Ludwig v. Beethoven,2015-08-16
158,Fidelio,Ludwig v. Beethoven,2015-08-19
159,Il trovatore,Giuseppe Verdi,2015-08-08
160,Il trovatore,Giuseppe Verdi,2015-08-11
161,Il trovatore,Giuseppe Verdi,2015-08-14
162,Il trovatore,Giuseppe Verdi,2015-08-17
163,Iphigénie en Tauride,Christoph Willibald Gluck,2015-08-19
164,Iphigénie en Tauride,Christoph Willibald Gluck,2015-08-22
165,Iphigénie en Tauride,Christoph Willibald Gluck,2015-08-24
166,Iphigénie en Tauride,Christoph Willibald Gluck,2015-08-26
167,Iphigénie en Tauride,Christoph Willibald Gluck,2015-08-28
168,Le nozze di Figaro,Wolfgang A. Mozart,2015-07-28
169,Le nozze di Figaro,Wolfgang A. Mozart,2015-07-26
170,Le nozze di Figaro,Wolfgang A. Mozart,2015-08-02
171,Le nozze di Figaro,Wolfgang A. Mozart,2015-08-05
172,Le nozze di Figaro,Wolfgang A. Mozart,2015-08-09
173,Le nozze di Figaro,Wolfgang A. Mozart,2015-08-12
174,Le nozze di Figaro,Wolfgang A. Mozart,2015-08-15
175,Le nozze di Figaro,Wolfgang A. Mozart,2015-08-18
176,Norma,Vincenzo Bellini,2015-07-31
177,Norma,Vincenzo Bellini,2015-08-03
178,Norma,Vincenzo Bellini,2015-08-06
179,Norma,Vincenzo Bellini,2015-08-08
180,Fun and Games with Rossini   The Barber of Seville for Children,,2015-07-25
181,Fun and Games with Rossini   The Barber of Seville for Children,,2015-07-25
182,Fun and Games with Rossini   The Barber of Seville for Children,,2015-07-26
183,Fun and Games with Rossini   The Barber of Seville for Children,,2015-07-26
184,Fun and Games with Rossini   The Barber of Seville for Children,,2015-08-03
185,Fun and Games with Rossini   The Barber of Seville for Children,,2015-08-03
186,Fun and Games with Rossini   The Barber of Seville for Children,,2015-08-05
187,Fun and Games with Rossini   The Barber of Seville for Children,,2015-08-05
188,Fun and Games with Rossini   The Barber of Seville for Children,,2015-08-13
189,Fun and Games with Rossini   The Barber of Seville for Children,,2015-08-15
190,Fun and Games with Rossini   The Barber of Seville for Children,,2015-08-15
191,Fun and Games with Rossini   The Barber of Seville for Children,,2015-08-19
192,Fun and Games with Rossini   The Barber of Seville for Children,,2015-08-19
193,Fun and Games with Rossini   The Barber of Seville for Children,,2015-08-22
194,Werther,Jules Massenet,2015-08-15
195,Werther,Jules Massenet,2015-08-18
196,Werther,Jules Massenet,2015-08-22
197,Final performance of the opera camps   Fierrabras,,2014-08-17
198,Final performance of the opera camps   Il trovatore,,2014-08-10
199,Charlotte Salomon,Marc-André Dalbavie,2014-07-28
200,Charlotte Salomon,Marc-André Dalbavie,2014-08-02
201,Charlotte Salomon,Marc-André Dalbavie,2014-08-07
202,Charlotte Salomon,Marc-André Dalbavie,2014-08-10
203,Charlotte Salomon,Marc-André Dalbavie,2014-08-14
204,Der Rosenkavalier,Richard Strauss,2014-08-01
205,Der Rosenkavalier,Richard Strauss,2014-08-05
206,Der Rosenkavalier,Richard Strauss,2014-08-08
207,Der Rosenkavalier,Richard Strauss,2014-08-11
208,Der Rosenkavalier,Richard Strauss,2014-08-14
209,Der Rosenkavalier,Richard Strauss,2014-08-17
210,Der Rosenkavalier,Richard Strauss,2014-08-20
211,Der Rosenkavalier,Richard Strauss,2014-08-23
212,Die Entführung aus dem Serail for Children,,2014-08-07
213,Die Entführung aus dem Serail for Children,,2014-08-08
214,Die Entführung aus dem Serail for Children,,2014-08-12
215,Die Entführung aus dem Serail for Children,,2014-08-18
216,Die Entführung aus dem Serail for Children,,2014-08-23
217,Die Entführung aus dem Serail for Children,,2014-08-24
218,Don Giovanni,Wolfgang A. Mozart,2014-07-27
219,Don Giovanni,Wolfgang A. Mozart,2014-07-30
220,Don Giovanni,Wolfgang A. Mozart,2014-08-03
221,Don Giovanni,Wolfgang A. Mozart,2014-08-06
222,Don Giovanni,Wolfgang A. Mozart,2014-08-12
223,Don Giovanni,Wolfgang A. Mozart,2014-08-15
224,Don Giovanni,Wolfgang A. Mozart,2014-08-18
225,Fierrabras,Franz Schubert,2014-08-13
226,Fierrabras,Franz Schubert,2014-08-16
227,Fierrabras,Franz Schubert,2014-08-19
228,Fierrabras,Franz Schubert,2014-08-22
229,Fierrabras,Franz Schubert,2014-08-25
230,Fierrabras,Franz Schubert,2014-08-27
231,Il trovatore,Giuseppe Verdi,2014-08-09
232,Il trovatore,Giuseppe Verdi,2014-08-12
233,Il trovatore,Giuseppe Verdi,2014-08-15
234,Il trovatore,Giuseppe Verdi,2014-08-18
235,Il trovatore,Giuseppe Verdi,2014-08-21
236,Il trovatore,Giuseppe Verdi,2014-08-24
237,La Cenerentola,Gioachino Rossini,2014-08-21
238,La Cenerentola,Gioachino Rossini,2014-08-23
239,La Cenerentola,Gioachino Rossini,2014-08-26
240,La Cenerentola,Gioachino Rossini,2014-08-29
241,La Cenerentola,Gioachino Rossini,2014-08-31
242,La Cenerentola for Children,,2014-07-26
243,La Cenerentola for Children,,2014-07-27
244,La Cenerentola for Children,,2014-08-04
245,La Cenerentola for Children,,2014-08-05
246,La Cenerentola for Children,,2014-08-06
247,La Cenerentola for Children,,2014-08-10
248,La Cenerentola for Children,,2014-08-11
249,La Cenerentola for Children,,2014-08-20
250,La Cenerentola for Children,,2014-08-22
251,La Cenerentola for Children,,2014-08-28
252,La Cenerentola for Children,,2014-08-29
253,La Favorite,Gaetano Donizetti,2014-08-22
254,La Favorite,Gaetano Donizetti,2014-08-26
255,Project Tristan und Isolde,Richard Wagner,2014-08-21
256,Fun and Games with Mozart   Die Entführung aus dem Serail,,2014-08-07
257,Fun and Games with Mozart   Die Entführung aus dem Serail,,2014-08-08
258,Fun and Games with Mozart   Die Entführung aus dem Serail,,2014-08-12
259,Fun and Games with Mozart   Die Entführung aus dem Serail,,2014-08-18
260,Fun and Games with Mozart   Die Entführung aus dem Serail,,2014-08-23
261,Fun and Games with Mozart   Die Entführung aus dem Serail,,2014-08-24
262,Fun and Games with Rossini   La Cenerentola,,2014-08-04
263,Fun and Games with Rossini   La Cenerentola,,2014-08-05
264,Fun and Games with Rossini   La Cenerentola,,2014-08-06
265,Fun and Games with Rossini   La Cenerentola,,2014-08-10
266,Fun and Games with Rossini   La Cenerentola,,2014-08-11
267,Fun and Games with Rossini   La Cenerentola,,2014-08-20
268,Fun and Games with Rossini   La Cenerentola,,2014-08-22
269,Fun and Games with Rossini   La Cenerentola,,2014-08-28
270,Fun and Games with Rossini   La Cenerentola,,2014-08-29
271,Così fan tutte,Wolfgang A. Mozart,2013-08-21
272,Così fan tutte,Wolfgang A. Mozart,2013-08-23
273,Così fan tutte,Wolfgang A. Mozart,2013-08-25
274,Così fan tutte,Wolfgang A. Mozart,2013-08-28
275,Così fan tutte,Wolfgang A. Mozart,2013-08-31
276,Die Entführung aus dem Serail,Wolfgang A. Mozart,2013-08-26
277,Die Entführung aus dem Serail for Children,Wolfgang A. Mozart,2013-07-27
278,Die Entführung aus dem Serail for Children,Wolfgang A. Mozart,2013-07-28
279,Die Entführung aus dem Serail for Children,Wolfgang A. Mozart,2013-08-04
280,Die Entführung aus dem Serail for Children,Wolfgang A. Mozart,2013-08-10
281,Die Entführung aus dem Serail for Children,Wolfgang A. Mozart,2013-08-14
282,Die Entführung aus dem Serail for Children,Wolfgang A. Mozart,2013-08-16
283,Die Entführung aus dem Serail for Children,Wolfgang A. Mozart,2013-08-25
284,Die Entführung aus dem Serail for Children,Wolfgang A. Mozart,2013-08-30
285,Die Meistersinger von Nürnberg,Richard Wagner,2013-08-02
286,Die Meistersinger von Nürnberg,Richard Wagner,2013-08-09
287,Die Meistersinger von Nürnberg,Richard Wagner,2013-08-12
288,Die Meistersinger von Nürnberg,Richard Wagner,2013-08-20
289,Die Meistersinger von Nürnberg,Richard Wagner,2013-08-24
290,Die Meistersinger von Nürnberg,Richard Wagner,2013-08-27
291,Die Zauberflöte for children,Wolfgang A. Mozart,2013-08-08
292,Die Zauberflöte for children,Wolfgang A. Mozart,2013-08-09
293,Die Zauberflöte for children,Wolfgang A. Mozart,2013-08-11
294,Die Zauberflöte for children,Wolfgang A. Mozart,2013-08-13
295,Die Zauberflöte for children,Wolfgang A. Mozart,2013-08-28
296,Don Carlo,Giuseppe Verdi,2013-08-13
297,Don Carlo,Giuseppe Verdi,2013-08-16
298,Don Carlo,Giuseppe Verdi,2013-08-19
299,Don Carlo,Giuseppe Verdi,2013-08-22
300,Don Carlo,Giuseppe Verdi,2013-08-25
301,Don Carlo,Giuseppe Verdi,2013-08-28
302,Falstaff,Giuseppe Verdi,2013-07-29
303,Falstaff,Giuseppe Verdi,2013-07-31
304,Falstaff,Giuseppe Verdi,2013-08-03
305,Falstaff,Giuseppe Verdi,2013-08-04
306,Falstaff,Giuseppe Verdi,2013-08-06
307,Falstaff,Giuseppe Verdi,2013-08-07
308,Gawain,Harrison Birtwistle,2013-07-26
309,Gawain,Harrison Birtwistle,2013-07-29
310,Gawain,Harrison Birtwistle,2013-08-02
311,Gawain,Harrison Birtwistle,2013-08-08
312,Gawain,Harrison Birtwistle,2013-08-15
313,Giovanna d’Arco,Giuseppe Verdi,2013-08-06
314,Giovanna d’Arco,Giuseppe Verdi,2013-08-10
315,Giovanna d’Arco,Giuseppe Verdi,2013-08-13
316,Jeanne d’Arc,Walter Braunfels,2013-08-01
317,Children performing opera   Die Zauberflöte,,2013-07-26
318,Children performing opera   Die Zauberflöte,,2013-07-28
319,Children performing opera   Die Zauberflöte,,2013-07-30
320,Children performing opera   Die Zauberflöte,,2013-08-02
321,Children performing opera   Die Zauberflöte,,2013-08-06
322,Children performing opera   Die Zauberflöte,,2013-08-08
323,Children performing opera   Ein Sommernachtstraum,,2013-07-31
324,Children performing opera   Ein Sommernachtstraum,,2013-08-01
325,Children performing opera   Ein Sommernachtstraum,,2013-08-04
326,Children performing opera   Ein Sommernachtstraum,,2013-08-07
327,Lucio Silla,Wolfgang A. Mozart,2013-07-27
328,Lucio Silla,Wolfgang A. Mozart,2013-07-30
329,Lucio Silla,Wolfgang A. Mozart,2013-08-02
330,Lucio Silla,Wolfgang A. Mozart,2013-08-04
331,Nabucco,Giuseppe Verdi,2013-08-29
332,Nabucco,Giuseppe Verdi,2013-08-31
333,Nabucco,Giuseppe Verdi,2013-09-01
334,Norma,Vincenzo Bellini,2013-08-17
335,Norma,Vincenzo Bellini,2013-08-20
336,Norma,Vincenzo Bellini,2013-08-24
337,Norma,Vincenzo Bellini,2013-08-27
338,Norma,Vincenzo Bellini,2013-08-30
339,"Rienzi, der letzte der Tribunen",Richard Wagner,2013-08-11
340,"Rienzi, der letzte der Tribunen",Richard Wagner,2013-08-14
341,Fun and games with Amadeus   Die Entführung aus dem Serail for Children,,2013-07-27
342,Fun and games with Amadeus   Die Entführung aus dem Serail for Children,,2013-08-04
343,Fun and games with Amadeus   Die Entführung aus dem Serail for Children,,2013-08-10
344,Fun and games with Amadeus   Die Entführung aus dem Serail for Children,,2013-08-14
345,Fun and games with Amadeus   Die Zauberflöte for Children,,2013-08-08
346,Fun and games with Amadeus   Die Zauberflöte for Children,,2013-08-09
347,Fun and games with Amadeus   Die Zauberflöte for Children,,2013-08-11
348,Fun and games with Amadeus   Die Zauberflöte for Children,,2013-08-13
349,opera viva   Die Zauberflöte,,2012-07-29
350,opera viva   Die Zauberflöte,,2012-07-30
351,opera viva   Die Zauberflöte,,2012-07-31
352,opera viva   Die Zauberflöte,,2012-08-03
353,opera viva   Die Zauberflöte,,2012-08-04
354,opera viva   Die Zauberflöte,,2012-08-05
355,opera viva   Ariadne auf Naxos,,2012-08-13
356,opera viva   Ariadne auf Naxos,,2012-08-14
357,opera viva   Ariadne auf Naxos,,2012-08-15
358,opera viva   Carmen,,2012-08-21
359,opera viva   Carmen,,2012-08-22
360,opera viva   Carmen,,2012-08-23
361,opera viva   Giulio Cesare in Egitto,,2012-08-25
362,opera viva   Giulio Cesare in Egitto,,2012-08-26
363,opera viva   Giulio Cesare in Egitto,,2012-08-27
364,Final performance of the opera camp on the opera La bohème,,2012-08-03
365,Ariadne auf Naxos,Richard Strauss,2012-07-29
366,Ariadne auf Naxos,Richard Strauss,2012-07-31
367,Ariadne auf Naxos,Richard Strauss,2012-08-03
368,Ariadne auf Naxos,Richard Strauss,2012-08-05
369,Ariadne auf Naxos,Richard Strauss,2012-08-08
370,Ariadne auf Naxos,Richard Strauss,2012-08-10
371,Ariadne auf Naxos,Richard Strauss,2012-08-15
372,Carmen,Georges Bizet,2012-08-14
373,Carmen,Georges Bizet,2012-08-17
374,Carmen,Georges Bizet,2012-08-19
375,Carmen,Georges Bizet,2012-08-25
376,Das Labyrinth,Peter von Winter,2012-08-03
377,Das Labyrinth,Peter von Winter,2012-08-09
378,Das Labyrinth,Peter von Winter,2012-08-14
379,Das Labyrinth,Peter von Winter,2012-08-16
380,Das Labyrinth,Peter von Winter,2012-08-21
381,Das Labyrinth,Peter von Winter,2012-08-24
382,Das Labyrinth,Peter von Winter,2012-08-26
383,Der Fliegenpalast,,2012-08-18
384,Die Soldaten,Bernd Alois Zimmermann,2012-08-20
385,Die Soldaten,Bernd Alois Zimmermann,2012-08-22
386,Die Soldaten,Bernd Alois Zimmermann,2012-08-24
387,Die Soldaten,Bernd Alois Zimmermann,2012-08-26
388,Die Soldaten,Bernd Alois Zimmermann,2012-08-28
389,Die Zauberflöte,Wolfgang A. Mozart,2012-07-27
390,Die Zauberflöte,Wolfgang A. Mozart,2012-07-25
391,Die Zauberflöte,Wolfgang A. Mozart,2012-07-30
392,Die Zauberflöte,Wolfgang A. Mozart,2012-08-02
393,Die Zauberflöte,Wolfgang A. Mozart,2012-08-04
394,Die Zauberflöte,Wolfgang A. Mozart,2012-08-06
395,Die Zauberflöte,Wolfgang A. Mozart,2012-08-11
396,Die Zauberflöte,Wolfgang A. Mozart,2012-08-13
397,Die Zauberflöte,Wolfgang A. Mozart,2012-08-17
398,Die Zauberflöte,Wolfgang A. Mozart,2012-08-19
399,Die Zauberflöte for children,Wolfgang A. Mozart,2012-07-28
400,Die Zauberflöte for children,Wolfgang A. Mozart,2012-07-29
401,Die Zauberflöte for children,Wolfgang A. Mozart,2012-08-01
402,Die Zauberflöte for children,Wolfgang A. Mozart,2012-08-02
403,Die Zauberflöte for children,Wolfgang A. Mozart,2012-08-16
404,Die Zauberflöte for children,Wolfgang A. Mozart,2012-08-17
405,Die Zauberflöte for children,Wolfgang A. Mozart,2012-08-26
406,Die Zauberflöte for children,Wolfgang A. Mozart,2012-08-26
407,"Dionysos, erleuchte sie! Ich warte!",,2012-08-08
408,Giulio Cesare in Egitto,George Frideric Handel,2012-08-23
409,Giulio Cesare in Egitto,George Frideric Handel,2012-08-25
410,Giulio Cesare in Egitto,George Frideric Handel,2012-08-27
411,Giulio Cesare in Egitto,George Frideric Handel,2012-08-29
412,Giulio Cesare in Egitto,George Frideric Handel,2012-08-31
413,Il re pastore,Wolfgang A. Mozart,2012-07-30
414,Il re pastore,Wolfgang A. Mozart,2012-08-01
415,La bohème,Giacomo Puccini,2012-08-01
416,La bohème,Giacomo Puccini,2012-07-30
417,La bohème,Giacomo Puccini,2012-08-04
418,La bohème,Giacomo Puccini,2012-08-07
419,La bohème,Giacomo Puccini,2012-08-10
420,La bohème,Giacomo Puccini,2012-08-13
421,La bohème,Giacomo Puccini,2012-08-15
422,La bohème,Giacomo Puccini,2012-08-18
423,Tamerlano,George Frideric Handel,2012-08-09
424,Tamerlano,George Frideric Handel,2012-08-12
425,opera viva   La bohème,,2012-08-10
426,opera viva   La bohème,,2012-08-11
427,opera viva   La bohème,,2012-08-12
428,Final performance of the opera camp on the opera Ariadne auf Naxos,,2012-07-27
429,"Leben musst du, liebes Leben",,2012-07-31
430,Così fan tutte,Wolfgang A. Mozart,2011-08-05
431,Così fan tutte,Wolfgang A. Mozart,2011-08-07
432,Così fan tutte,Wolfgang A. Mozart,2011-08-15
433,Così fan tutte,Wolfgang A. Mozart,2011-08-19
434,Così fan tutte,Wolfgang A. Mozart,2011-08-21
435,Così fan tutte,Wolfgang A. Mozart,2011-08-26
436,Die Frau ohne Schatten,Richard Strauss,2011-07-29
437,Die Frau ohne Schatten,Richard Strauss,2011-08-01
438,Die Frau ohne Schatten,Richard Strauss,2011-08-04
439,Die Frau ohne Schatten,Richard Strauss,2011-08-11
440,Die Frau ohne Schatten,Richard Strauss,2011-08-14
441,Die Frau ohne Schatten,Richard Strauss,2011-08-17
442,Die Frau ohne Schatten,Richard Strauss,2011-08-21
443,Don Giovanni,Wolfgang A. Mozart,2011-08-18
444,Don Giovanni,Wolfgang A. Mozart,2011-08-20
445,Don Giovanni,Wolfgang A. Mozart,2011-08-23
446,Don Giovanni,Wolfgang A. Mozart,2011-08-27
447,Don Giovanni,Wolfgang A. Mozart,2011-08-29
448,Le nozze di Figaro,Wolfgang A. Mozart,2011-07-27
449,Le nozze di Figaro,Wolfgang A. Mozart,2011-07-30
450,Le nozze di Figaro,Wolfgang A. Mozart,2011-08-04
451,Le nozze di Figaro,Wolfgang A. Mozart,2011-08-11
452,Le nozze di Figaro,Wolfgang A. Mozart,2011-08-13
453,Le Rossignol / Iolanta,,2011-08-15
454,Le Rossignol / Iolanta,,2011-08-20
455,Macbeth,Giuseppe Verdi,2011-08-03
456,Macbeth,Giuseppe Verdi,2011-08-06
457,Macbeth,Giuseppe Verdi,2011-08-09
458,Macbeth,Giuseppe Verdi,2011-08-12
459,Macbeth,Giuseppe Verdi,2011-08-16
460,Macbeth,Giuseppe Verdi,2011-08-19
461,Macbeth,Giuseppe Verdi,2011-08-22
462,Macbeth,Giuseppe Verdi,2011-08-24
463,Věc Makropulos,Leoš Janáček,2011-08-10
464,Věc Makropulos,Leoš Janáček,2011-08-13
465,Věc Makropulos,Leoš Janáček,2011-08-18
466,Věc Makropulos,Leoš Janáček,2011-08-25
467,Věc Makropulos,Leoš Janáček,2011-08-30
468,Dionysus,Wolfgang Rihm,2010-07-27
469,Dionysus,Wolfgang Rihm,2010-07-27
470,Dionysus,Wolfgang Rihm,2010-07-30
471,Dionysus,Wolfgang Rihm,2010-08-05
472,Dionysus,Wolfgang Rihm,2010-08-08
473,Don Giovanni,Wolfgang A. Mozart,2010-08-09
474,Don Giovanni,Wolfgang A. Mozart,2010-08-12
475,Don Giovanni,Wolfgang A. Mozart,2010-08-15
476,Don Giovanni,Wolfgang A. Mozart,2010-08-19
477,Don Giovanni,Wolfgang A. Mozart,2010-08-22
478,Don Giovanni,Wolfgang A. Mozart,2010-08-25
479,Don Giovanni,Wolfgang A. Mozart,2010-08-29
480,Elektra,Richard Strauss,2010-08-08
481,Elektra,Richard Strauss,2010-08-12
482,Elektra,Richard Strauss,2010-08-16
483,Elektra,Richard Strauss,2010-08-20
484,Elektra,Richard Strauss,2010-08-23
485,Elektra,Richard Strauss,2010-08-28
486,"Exegese Rihm 1 · ""Ausgesprochen""",,2010-07-27
487,"Exegese Rihm 2 · From Oedipus to  Ariadne to Dionysus – Wolfgang Rihm's ""Antiquity""",,2010-07-30
488,Exegese Rihm 3 · Wolfgang Rihm's Literary World,,2010-08-05
489,Exegese Rihm 4 · Wolfgang Rihm in the Music History of the 20th Century,,2010-08-08
490,Lulu,Alban Berg,2010-08-01
491,Lulu,Alban Berg,2010-08-04
492,Lulu,Alban Berg,2010-08-06
493,Lulu,Alban Berg,2010-08-11
