,work,composer,date
5363,"Lestocq, ou l’Intrigue et l’amour",Daniel-François-Esprit Auber,1858-04-09
5364,"Lestocq, ou l’Intrigue et l’amour",Daniel-François-Esprit Auber,1859-08-30
5365,"Lestocq, ou l’Intrigue et l’amour",Daniel-François-Esprit Auber,1861-08-20
5366,"Lestocq, ou l’Intrigue et l’amour",Daniel-François-Esprit Auber,1862-12-03
5367,"Lestocq, ou l’Intrigue et l’amour",Daniel-François-Esprit Auber,1863-09-09
5368,"Lestocq, ou l’Intrigue et l’amour",Daniel-François-Esprit Auber,1868-07-10
5369,"Lestocq, ou l’Intrigue et l’amour",Daniel-François-Esprit Auber,1868-07-27
5370,"Lestocq, ou l’Intrigue et l’amour",Daniel-François-Esprit Auber,1868-08-06
5371,"Lestocq, ou l’Intrigue et l’amour",Daniel-François-Esprit Auber,1868-09-04
5372,"Lestocq, ou l’Intrigue et l’amour",Daniel-François-Esprit Auber,1868-09-23
5373,"Lestocq, ou l’Intrigue et l’amour",Daniel-François-Esprit Auber,1869-07-05
5374,"Lestocq, ou l’Intrigue et l’amour",Daniel-François-Esprit Auber,1869-07-25
5375,La Lettre de change,Charles Bochsa,1816-04-01
5376,La Lettre de change,Charles Bochsa,1816-12-15
5377,La Lettre de change,Charles Bochsa,1817-11-20
5378,La Lettre de change,Charles Bochsa,1817-11-30
5379,La Lettre de change,Charles Bochsa,1817-12-13
5380,La Lettre de change,Charles Bochsa,1818-02-24
5381,La Lettre de change,Charles Bochsa,1818-06-14
5382,La Lettre de change,Charles Bochsa,1818-06-22
5383,La Lettre de change,Charles Bochsa,1818-07-27
5384,La Lettre de change,Charles Bochsa,1818-08-14
5385,La Lettre de change,Charles Bochsa,1818-09-25
5386,La Lettre de change,Charles Bochsa,1818-10-18
5387,La Lettre de change,Charles Bochsa,1818-12-10
5388,La Lettre de change,Charles Bochsa,1818-12-31
5389,La Lettre de change,Charles Bochsa,1819-02-11
5390,La Lettre de change,Charles Bochsa,1819-03-21
5391,La Lettre de change,Charles Bochsa,1821-05-11
5392,La Lettre de change,Charles Bochsa,1821-05-16
5393,La Lettre de change,Charles Bochsa,1821-07-08
5394,La Lettre de change,Charles Bochsa,1821-09-12
5395,La Lettre de change,Charles Bochsa,1821-11-20
5396,La Lettre de change,Charles Bochsa,1822-01-16
5397,La Lettre de change,Charles Bochsa,1822-02-08
5398,La Lettre de change,Charles Bochsa,1823-01-10
5399,La Lettre de change,Charles Bochsa,1823-03-10
5400,La Lettre de change,Charles Bochsa,1824-06-15
5401,La Lettre de change,Charles Bochsa,1824-11-23
5402,La Lettre de change,Charles Bochsa,1825-03-08
5403,La Lettre de change,Charles Bochsa,1825-03-26
5404,La Lettre de change,Charles Bochsa,1825-09-10
5405,La Lettre de change,Charles Bochsa,1825-10-01
5406,La Lettre de change,Charles Bochsa,1826-01-16
5407,La Lettre de change,Charles Bochsa,1826-01-27
5408,La Lettre de change,Charles Bochsa,1826-07-11
5409,La Lettre de change,Charles Bochsa,1826-07-20
5410,La Lettre de change,Charles Bochsa,1826-08-20
5411,La Lettre de change,Charles Bochsa,1826-09-14
5412,La Lettre de change,Charles Bochsa,1826-09-19
5413,La Lettre de change,Charles Bochsa,1826-10-29
5414,La Lettre de change,Charles Bochsa,1826-12-31
5415,La Lettre de change,Charles Bochsa,1827-01-01
5416,La Lettre de change,Charles Bochsa,1827-01-02
5417,La Lettre de change,Charles Bochsa,1827-01-27
5418,La Lettre de change,Charles Bochsa,1827-02-22
5419,La Lettre de change,Charles Bochsa,1827-03-26
5420,La Lettre de change,Charles Bochsa,1827-08-04
5421,La Lettre de change,Charles Bochsa,1827-09-03
5422,La Lettre de change,Charles Bochsa,1827-10-02
5423,La Lettre de change,Charles Bochsa,1827-10-27
5424,La Lettre de change,Charles Bochsa,1827-11-12
5425,La Lettre de change,Charles Bochsa,1827-11-24
5426,La Lettre de change,Charles Bochsa,1828-05-13
5427,La Lettre de change,Charles Bochsa,1828-06-19
5428,La Lettre de change,Charles Bochsa,1828-12-08
5429,La Lettre de change,Charles Bochsa,1830-01-14
5430,La Lettre de change,Charles Bochsa,1830-06-02
5431,La Lettre de change,Charles Bochsa,1830-09-16
5432,La Lettre de change,Charles Bochsa,1830-11-22
5433,La Lettre de change,Charles Bochsa,1831-03-03
5434,La Lettre de change,Charles Bochsa,1832-03-10
5435,La Lettre de change,Charles Bochsa,1832-06-20
5436,La Lettre de change,Charles Bochsa,1859-11-15
5437,La Lettre de change,Charles Bochsa,1859-11-18
5438,La Lettre de change,Charles Bochsa,1859-11-20
5439,Lisbeth,André-Ernest-Modeste Grétry,1815-01-14
5440,The Little Sweep [Le Petit Ramoneur],Benjamin Britten,2012-05-06
5441,The Little Sweep [Le Petit Ramoneur],Benjamin Britten,2012-05-06
5442,Lodoiska,Luigi Cherubini,1814-11-23
5443,Lodoiska,Luigi Cherubini,1815-01-11
5444,Lodoiska,Luigi Cherubini,1862-11-02
5445,Louise,Gustave Charpentier,1902-02-21
5446,Louise,Gustave Charpentier,1902-02-23
5447,Louise,Gustave Charpentier,1902-02-25
5448,Louise,Gustave Charpentier,1902-02-28
5449,Louise,Gustave Charpentier,1902-03-02
5450,Louise,Gustave Charpentier,1902-03-05
5451,Louise,Gustave Charpentier,1902-03-09
5452,Louise,Gustave Charpentier,1902-03-14
5453,Louise,Gustave Charpentier,1902-03-16
5454,Louise,Gustave Charpentier,1902-03-17
5455,Louise,Gustave Charpentier,1902-03-21
5456,Louise,Gustave Charpentier,1902-03-23
5457,Louise,Gustave Charpentier,1904-02-12
5458,Louise,Gustave Charpentier,1904-02-14
5459,Louise,Gustave Charpentier,1904-02-18
5460,Louise,Gustave Charpentier,1904-02-21
5461,Louise,Gustave Charpentier,1904-02-24
5462,Louise,Gustave Charpentier,1904-03-06
5463,Louise,Gustave Charpentier,1904-03-23
5464,Louise,Gustave Charpentier,1904-03-29
5465,Louise,Gustave Charpentier,1907-12-13
5466,Louise,Gustave Charpentier,1907-12-14
5467,Louise,Gustave Charpentier,1907-12-18
5468,Louise,Gustave Charpentier,1907-12-22
5469,Louise,Gustave Charpentier,1907-12-25
5470,Louise,Gustave Charpentier,1908-01-01
5471,Louise,Gustave Charpentier,1908-01-05
5472,Louise,Gustave Charpentier,1908-01-12
5473,Louise,Gustave Charpentier,1908-02-02
5474,Louise,Gustave Charpentier,1908-02-09
5475,Louise,Gustave Charpentier,1908-03-08
5476,Louise,Gustave Charpentier,1908-03-16
5477,Louise,Gustave Charpentier,1908-03-30
5478,Louise,Gustave Charpentier,1909-03-19
5479,Louise,Gustave Charpentier,1909-03-21
5480,Louise,Gustave Charpentier,1910-02-25
5481,Louise,Gustave Charpentier,1910-02-27
5482,Louise,Gustave Charpentier,1910-03-07
5483,Louise,Gustave Charpentier,1913-01-03
5484,Louise,Gustave Charpentier,1913-01-05
5485,Louise,Gustave Charpentier,1913-01-08
5486,Louise,Gustave Charpentier,1913-01-10
5487,Louise,Gustave Charpentier,1913-01-12
5488,Louise,Gustave Charpentier,1913-01-19
5489,Louise,Gustave Charpentier,1913-01-24
5490,Louise,Gustave Charpentier,1913-01-26
5491,Louise,Gustave Charpentier,1913-01-27
5492,Louise,Gustave Charpentier,1913-01-30
5493,Louise,Gustave Charpentier,1913-02-24
5494,Louise,Gustave Charpentier,1913-03-13
5495,Louise,Gustave Charpentier,1913-10-15
5496,Louise,Gustave Charpentier,1913-10-19
5497,Louise,Gustave Charpentier,1913-12-05
5498,Louise,Gustave Charpentier,1913-12-22
5499,Louise,Gustave Charpentier,1921-02-17
5500,Louise,Gustave Charpentier,1921-02-20
5501,Louise,Gustave Charpentier,1921-02-26
5502,Louise,Gustave Charpentier,2012-09-08
5503,Louise,Gustave Charpentier,2015-02-12
5504,Le Loup-garou,Louise Bertin,1827-10-02
5505,Le Loup-garou,Louise Bertin,1827-10-07
5506,Lucie de Lammermoor,Gaetano Donizetti,1845-01-01
5507,Lucie de Lammermoor,Gaetano Donizetti,1845-10-18
5508,Lucie de Lammermoor,Gaetano Donizetti,1845-10-30
5509,Lucie de Lammermoor,Gaetano Donizetti,1845-11-29
5510,Lucie de Lammermoor,Gaetano Donizetti,1845-12-18
5511,Lucie de Lammermoor,Gaetano Donizetti,1845-12-30
5512,Lucie de Lammermoor,Gaetano Donizetti,1846-01-09
5513,Lucie de Lammermoor,Gaetano Donizetti,1846-09-20
5514,Lucie de Lammermoor,Gaetano Donizetti,1849-06-01
5515,Lucie de Lammermoor,Gaetano Donizetti,1852-05-06
5516,Lucie de Lammermoor,Gaetano Donizetti,1852-05-16
5517,Lucie de Lammermoor,Gaetano Donizetti,1854-03-17
5518,Lucie de Lammermoor,Gaetano Donizetti,1858-06-06
5519,Lucie de Lammermoor,Gaetano Donizetti,1859-11-23
5520,Lucie de Lammermoor,Gaetano Donizetti,1860-04-23
5521,Lucie de Lammermoor,Gaetano Donizetti,1862-03-01
5522,Lucie de Lammermoor,Gaetano Donizetti,1862-04-01
5523,Lucie de Lammermoor,Gaetano Donizetti,1862-10-23
5524,Lucie de Lammermoor,Gaetano Donizetti,1863-06-30
5525,Lucie de Lammermoor,Gaetano Donizetti,1863-12-03
5526,Lucie de Lammermoor,Gaetano Donizetti,1864-05-01
5527,Lucie de Lammermoor,Gaetano Donizetti,1864-10-01
5528,Lucie de Lammermoor,Gaetano Donizetti,1865-10-21
5529,Lucie de Lammermoor,Gaetano Donizetti,1865-12-02
5530,Lucie de Lammermoor,Gaetano Donizetti,1866-01-13
5531,Lucie de Lammermoor,Gaetano Donizetti,1867-01-06
5532,Lucie de Lammermoor,Gaetano Donizetti,1867-06-08
5533,Lucie de Lammermoor,Gaetano Donizetti,1867-09-26
5534,Lucie de Lammermoor,Gaetano Donizetti,1868-07-27
5535,Lucie de Lammermoor,Gaetano Donizetti,1868-08-10
5536,Lucie de Lammermoor,Gaetano Donizetti,1869-01-15
5537,Lucie de Lammermoor,Gaetano Donizetti,1870-05-31
5538,Lucie de Lammermoor,Gaetano Donizetti,1875-02-19
5539,Lucie de Lammermoor,Gaetano Donizetti,1877-09-29
5540,Lucie de Lammermoor,Gaetano Donizetti,1882-10-20
5541,Lucie de Lammermoor,Gaetano Donizetti,1882-10-30
5542,Lucie de Lammermoor,Gaetano Donizetti,1882-11-12
5543,Lucie de Lammermoor,Gaetano Donizetti,1883-02-16
5544,Lucie de Lammermoor,Gaetano Donizetti,1883-10-28
5545,Lucie de Lammermoor,Gaetano Donizetti,1883-11-23
5546,Lucie de Lammermoor,Gaetano Donizetti,1883-12-05
5547,Lucie de Lammermoor,Gaetano Donizetti,1884-03-28
5548,Lucie de Lammermoor,Gaetano Donizetti,1884-10-08
5549,Lucie de Lammermoor,Gaetano Donizetti,1884-10-14
5550,Lucie de Lammermoor,Gaetano Donizetti,1884-12-12
5551,Lucie de Lammermoor,Gaetano Donizetti,1884-12-21
5552,Lucie de Lammermoor,Gaetano Donizetti,1885-03-16
5553,Lucie de Lammermoor,Gaetano Donizetti,1885-11-08
5554,Lucie de Lammermoor,Gaetano Donizetti,1885-11-19
5555,Lucie de Lammermoor,Gaetano Donizetti,1885-12-11
5556,Lucie de Lammermoor,Gaetano Donizetti,1886-10-12
5557,Lucie de Lammermoor,Gaetano Donizetti,1886-10-22
5558,Lucie de Lammermoor,Gaetano Donizetti,1886-12-19
5559,Lucie de Lammermoor,Gaetano Donizetti,1887-02-18
5560,Lucie de Lammermoor,Gaetano Donizetti,1887-03-08
5561,Lucie de Lammermoor,Gaetano Donizetti,1887-03-27
5562,Lucie de Lammermoor,Gaetano Donizetti,1887-12-04
5563,Lucie de Lammermoor,Gaetano Donizetti,1888-01-16
5564,Lucie de Lammermoor,Gaetano Donizetti,1888-03-14
5565,Lucie de Lammermoor,Gaetano Donizetti,1888-04-30
5566,Lucie de Lammermoor,Gaetano Donizetti,1888-10-14
5567,Lucie de Lammermoor,Gaetano Donizetti,1899-03-05
5568,Lucie de Lammermoor,Gaetano Donizetti,1906-03-25
5569,Lucie de Lammermoor,Gaetano Donizetti,1906-03-29
5570,Lucie de Lammermoor,Gaetano Donizetti,1913-11-21
5571,Lucie de Lammermoor,Gaetano Donizetti,1914-02-01
5572,Lucie de Lammermoor,Gaetano Donizetti,2012-09-19
5573,"Lulli et Quinault, ou le Déjeuner impossible",Nicolas Isouard,1814-11-24
5574,"Lulli et Quinault, ou le Déjeuner impossible",Nicolas Isouard,1816-10-07
5575,"Lulli et Quinault, ou le Déjeuner impossible",Nicolas Isouard,1816-10-10
5576,"Lulli et Quinault, ou le Déjeuner impossible",Nicolas Isouard,1817-02-14
5577,"Lulli et Quinault, ou le Déjeuner impossible",Nicolas Isouard,1817-02-24
5578,"Lulli et Quinault, ou le Déjeuner impossible",Nicolas Isouard,1817-03-13
5579,"Lulli et Quinault, ou le Déjeuner impossible",Nicolas Isouard,1817-05-16
5580,"Lulli et Quinault, ou le Déjeuner impossible",Nicolas Isouard,1818-07-17
5581,"Lulli et Quinault, ou le Déjeuner impossible",Nicolas Isouard,1818-08-27
5582,"Lulli et Quinault, ou le Déjeuner impossible",Nicolas Isouard,1819-01-17
5583,"Lulli et Quinault, ou le Déjeuner impossible",Nicolas Isouard,1819-07-02
5584,"Lulli et Quinault, ou le Déjeuner impossible",Nicolas Isouard,1820-06-26
5585,"Lulli et Quinault, ou le Déjeuner impossible",Nicolas Isouard,1822-03-20
5586,"Lulli et Quinault, ou le Déjeuner impossible",Nicolas Isouard,1822-04-18
5587,"Lulli et Quinault, ou le Déjeuner impossible",Nicolas Isouard,1822-07-14
5588,"Lulli et Quinault, ou le Déjeuner impossible",Nicolas Isouard,1823-08-30
5589,"Lulli et Quinault, ou le Déjeuner impossible",Nicolas Isouard,1823-10-28
5590,"Lulli et Quinault, ou le Déjeuner impossible",Nicolas Isouard,1824-03-25
5591,"Lulli et Quinault, ou le Déjeuner impossible",Nicolas Isouard,1824-11-16
5592,"Lulli et Quinault, ou le Déjeuner impossible",Nicolas Isouard,1824-12-26
5593,"Lulli et Quinault, ou le Déjeuner impossible",Nicolas Isouard,1825-04-12
5594,"Lulli et Quinault, ou le Déjeuner impossible",Nicolas Isouard,1825-10-08
5595,"Lulli et Quinault, ou le Déjeuner impossible",Nicolas Isouard,1825-11-10
5596,"Lulli et Quinault, ou le Déjeuner impossible",Nicolas Isouard,1825-12-16
5597,"Lulli et Quinault, ou le Déjeuner impossible",Nicolas Isouard,1826-02-09
5598,"Lulli et Quinault, ou le Déjeuner impossible",Nicolas Isouard,1826-06-28
5599,"Lulli et Quinault, ou le Déjeuner impossible",Nicolas Isouard,1826-11-05
5600,"Lulli et Quinault, ou le Déjeuner impossible",Nicolas Isouard,1827-02-25
5601,"Lulli et Quinault, ou le Déjeuner impossible",Nicolas Isouard,1827-06-28
5602,"Lulli et Quinault, ou le Déjeuner impossible",Nicolas Isouard,1827-07-31
5603,"Lulli et Quinault, ou le Déjeuner impossible",Nicolas Isouard,1827-08-14
5604,"Lulli et Quinault, ou le Déjeuner impossible",Nicolas Isouard,1827-10-06
5605,"Lulli et Quinault, ou le Déjeuner impossible",Nicolas Isouard,1828-02-14
5606,"Lulli et Quinault, ou le Déjeuner impossible",Nicolas Isouard,1829-09-01
5607,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,1864-10-30
5608,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,1865-02-19
5609,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,1865-05-23
5610,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,1865-08-09
5611,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,1865-11-12
5612,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,1866-02-11
5613,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,1866-02-20
5614,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,1866-04-14
5615,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,1866-10-28
5616,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,1867-11-03
5617,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,1868-07-09
5618,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,1868-08-24
5619,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,1868-09-01
5620,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,1868-09-14
5621,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,1868-09-26
5622,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,1869-01-31
5623,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,1870-02-27
5624,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,1871-06-23
5625,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,1872-03-03
5626,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,1872-05-10
5627,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,1873-02-09
5628,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,1874-01-18
5629,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,1875-01-24
5630,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,1876-01-30
5631,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,1877-06-11
5632,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,1877-06-12
5633,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,1877-06-13
5634,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,1877-06-14
5635,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,1877-06-15
5636,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,1882-04-16
5637,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,1882-08-02
5638,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,1882-08-08
5639,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,2012-03-15
5640,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,2012-03-17
5641,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,2012-03-18
5642,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,2012-03-21
5643,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,2012-03-22
5644,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,2012-03-22
5645,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,2012-03-25
5646,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,2013-01-04
5647,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,2013-01-05
5648,Die Lustigen Weiber von Windsor [Les Joyeuses Commères de Windsor],Otto Nicolai,2013-01-05
5649,Lyubov′ k tryom apel′sinam [L’Amour des trois oranges],Sergey Prokofiev,2010-10-22
5650,Lyubov′ k tryom apel′sinam [L’Amour des trois oranges],Sergey Prokofiev,2010-10-24
5651,Le Maçon,Daniel-François-Esprit Auber,1825-09-03
5652,Le Maçon,Daniel-François-Esprit Auber,1825-12-04
5653,Le Maçon,Daniel-François-Esprit Auber,1825-12-06
5654,Le Maçon,Daniel-François-Esprit Auber,1825-12-13
5655,Le Maçon,Daniel-François-Esprit Auber,1825-12-14
5656,Le Maçon,Daniel-François-Esprit Auber,1825-12-15
5657,Le Maçon,Daniel-François-Esprit Auber,1825-12-18
5658,Le Maçon,Daniel-François-Esprit Auber,1825-12-19
5659,Le Maçon,Daniel-François-Esprit Auber,1825-12-25
5660,Le Maçon,Daniel-François-Esprit Auber,1826-01-01
5661,Le Maçon,Daniel-François-Esprit Auber,1826-01-10
5662,Le Maçon,Daniel-François-Esprit Auber,1826-01-10
5663,Le Maçon,Daniel-François-Esprit Auber,1826-01-15
5664,Le Maçon,Daniel-François-Esprit Auber,1826-01-22
5665,Le Maçon,Daniel-François-Esprit Auber,1826-02-03
5666,Le Maçon,Daniel-François-Esprit Auber,1826-02-06
5667,Le Maçon,Daniel-François-Esprit Auber,1826-02-23
5668,Le Maçon,Daniel-François-Esprit Auber,1826-03-31
5669,Le Maçon,Daniel-François-Esprit Auber,1826-08-08
5670,Le Maçon,Daniel-François-Esprit Auber,1826-08-21
5671,Le Maçon,Daniel-François-Esprit Auber,1826-09-16
5672,Le Maçon,Daniel-François-Esprit Auber,1826-10-06
5673,Le Maçon,Daniel-François-Esprit Auber,1826-10-26
5674,Le Maçon,Daniel-François-Esprit Auber,1826-12-19
5675,Le Maçon,Daniel-François-Esprit Auber,1827-02-01
5676,Le Maçon,Daniel-François-Esprit Auber,1827-04-17
5677,Le Maçon,Daniel-François-Esprit Auber,1827-04-18
5678,Le Maçon,Daniel-François-Esprit Auber,1827-10-07
5679,Le Maçon,Daniel-François-Esprit Auber,1827-10-13
5680,Le Maçon,Daniel-François-Esprit Auber,1827-11-18
5681,Le Maçon,Daniel-François-Esprit Auber,1828-01-01
5682,Le Maçon,Daniel-François-Esprit Auber,1828-01-31
5683,Le Maçon,Daniel-François-Esprit Auber,1828-03-12
5684,Le Maçon,Daniel-François-Esprit Auber,1828-05-27
5685,Le Maçon,Daniel-François-Esprit Auber,1830-02-02
5686,Le Maçon,Daniel-François-Esprit Auber,1830-05-25
5687,Le Maçon,Daniel-François-Esprit Auber,1830-06-24
5688,Le Maçon,Daniel-François-Esprit Auber,1830-11-13
5689,Le Maçon,Daniel-François-Esprit Auber,1830-11-14
5690,Le Maçon,Daniel-François-Esprit Auber,1831-01-22
5691,Le Maçon,Daniel-François-Esprit Auber,1831-05-16
5692,Le Maçon,Daniel-François-Esprit Auber,1831-06-07
5693,Le Maçon,Daniel-François-Esprit Auber,1832-02-14
5694,Le Maçon,Daniel-François-Esprit Auber,1832-05-19
5695,Le Maçon,Daniel-François-Esprit Auber,1852-08-29
5696,Le Maçon,Daniel-François-Esprit Auber,1862-06-25
5697,Madama Butterfly,Giacomo Puccini,1912-11-06
5698,Madama Butterfly,Giacomo Puccini,1912-11-06
5699,Madama Butterfly,Giacomo Puccini,1912-11-08
5700,Madama Butterfly,Giacomo Puccini,1912-11-10
5701,Madama Butterfly,Giacomo Puccini,1922-12-17
5702,Madama Butterfly,Giacomo Puccini,2011-06-16
5703,Madama Butterfly,Giacomo Puccini,2011-09-22
5704,Madama Butterfly,Giacomo Puccini,2011-09-23
5705,Madama Butterfly,Giacomo Puccini,2011-09-25
5706,Madama Butterfly,Giacomo Puccini,2011-09-26
5707,Madama Butterfly,Giacomo Puccini,2011-09-27
5708,Madama Butterfly,Giacomo Puccini,2011-09-28
5709,Madama Butterfly,Giacomo Puccini,2011-09-29
5710,Madama Butterfly,Giacomo Puccini,2011-09-30
5711,Madama Butterfly,Giacomo Puccini,2011-10-02
5712,Madama Butterfly,Giacomo Puccini,2011-10-03
5713,Madama Butterfly,Giacomo Puccini,2012-01-01
5714,Madama Butterfly,Giacomo Puccini,2012-01-05
5715,Madama Butterfly,Giacomo Puccini,2012-01-06
5716,Madama Butterfly,Giacomo Puccini,2012-01-25
5717,Madama Butterfly,Giacomo Puccini,2012-03-25
5718,Madama Butterfly,Giacomo Puccini,2012-04-13
5719,Madama Butterfly,Giacomo Puccini,2012-04-15
5720,Madama Butterfly,Giacomo Puccini,2012-04-17
5721,Madama Butterfly,Giacomo Puccini,2012-04-20
5722,Madama Butterfly,Giacomo Puccini,2012-04-22
5723,Madama Butterfly,Giacomo Puccini,2012-04-24
5724,Madama Butterfly,Giacomo Puccini,2012-12-14
5725,Le Magicien sans magie,Nicolas Isouard,1816-07-25
5726,Le Magicien sans magie,Nicolas Isouard,1816-08-13
5727,Le Magicien sans magie,Nicolas Isouard,1817-01-19
5728,Le Magicien sans magie,Nicolas Isouard,1817-02-20
5729,Le Magicien sans magie,Nicolas Isouard,1817-03-25
5730,Le Magicien sans magie,Nicolas Isouard,1817-04-18
5731,Le Magicien sans magie,Nicolas Isouard,1817-06-08
5732,Le Magicien sans magie,Nicolas Isouard,1817-06-19
5733,Le Magicien sans magie,Nicolas Isouard,1817-11-05
5734,Le Magicien sans magie,Nicolas Isouard,1819-11-14
5735,Maison à vendre,Nicolas-Marie Dalayrac,1815-06-20
5736,Maison à vendre,Nicolas-Marie Dalayrac,1815-12-01
5737,Maison à vendre,Nicolas-Marie Dalayrac,1816-03-04
5738,Maison à vendre,Nicolas-Marie Dalayrac,1816-12-05
5739,Maison à vendre,Nicolas-Marie Dalayrac,1817-03-12
5740,Maison à vendre,Nicolas-Marie Dalayrac,1817-06-18
5741,Maison à vendre,Nicolas-Marie Dalayrac,1817-07-06
5742,Maison à vendre,Nicolas-Marie Dalayrac,1818-01-01
5743,Maison à vendre,Nicolas-Marie Dalayrac,1818-07-03
5744,Maison à vendre,Nicolas-Marie Dalayrac,1818-08-17
5745,Maison à vendre,Nicolas-Marie Dalayrac,1818-11-30
5746,Maison à vendre,Nicolas-Marie Dalayrac,1819-09-20
5747,Maison à vendre,Nicolas-Marie Dalayrac,1819-11-07
5748,Maison à vendre,Nicolas-Marie Dalayrac,1820-04-19
5749,Maison à vendre,Nicolas-Marie Dalayrac,1820-06-19
5750,Maison à vendre,Nicolas-Marie Dalayrac,1820-08-04
5751,Maison à vendre,Nicolas-Marie Dalayrac,1820-10-13
5752,Maison à vendre,Nicolas-Marie Dalayrac,1820-11-18
5753,Maison à vendre,Nicolas-Marie Dalayrac,1821-06-05
5754,Maison à vendre,Nicolas-Marie Dalayrac,1821-07-10
5755,Maison à vendre,Nicolas-Marie Dalayrac,1821-08-10
5756,Maison à vendre,Nicolas-Marie Dalayrac,1821-10-09
5757,Maison à vendre,Nicolas-Marie Dalayrac,1822-01-15
5758,Maison à vendre,Nicolas-Marie Dalayrac,1822-02-01
5759,Maison à vendre,Nicolas-Marie Dalayrac,1822-07-08
5760,Maison à vendre,Nicolas-Marie Dalayrac,1822-12-03
5761,Maison à vendre,Nicolas-Marie Dalayrac,1823-01-03
5762,Maison à vendre,Nicolas-Marie Dalayrac,1823-01-09
5763,Maison à vendre,Nicolas-Marie Dalayrac,1823-02-10
5764,Maison à vendre,Nicolas-Marie Dalayrac,1823-07-10
5765,Maison à vendre,Nicolas-Marie Dalayrac,1823-12-17
5766,Maison à vendre,Nicolas-Marie Dalayrac,1824-06-19
5767,Maison à vendre,Nicolas-Marie Dalayrac,1825-03-03
5768,Maison à vendre,Nicolas-Marie Dalayrac,1825-03-15
5769,Maison à vendre,Nicolas-Marie Dalayrac,1825-04-20
5770,Maison à vendre,Nicolas-Marie Dalayrac,1825-09-03
5771,Maison à vendre,Nicolas-Marie Dalayrac,1826-06-10
5772,Maison à vendre,Nicolas-Marie Dalayrac,1826-08-09
5773,Maison à vendre,Nicolas-Marie Dalayrac,1826-09-28
5774,Maison à vendre,Nicolas-Marie Dalayrac,1826-11-11
5775,Maison à vendre,Nicolas-Marie Dalayrac,1826-12-04
