,composer,complete_name,dates,uri,work
2121,Jevtic,Ivan Jevtic,(b.1947),http://operabase.com/visual.cgi??lang=en&is=opera&by=Jevtic,Mandragola 
2122,Kolmanovsky,Eduard Kolmanovsky,(1923–1994),http://operabase.com/visual.cgi??lang=en&is=opera&by=Kolmanovsky,Snow White [c]
2123,Zhiganov,Nazib Gayazovich Zhiganov,(1911–1988),http://operabase.com/visual.cgi??lang=en&is=opera&by=Zhiganov,Jalil 
2124,Lebic,Lojze Lebič,(b.1934),http://operabase.com/visual.cgi??lang=en&is=opera&by=Lebic,Fauvel 
2125,Harvey,Jonathan Harvey,(1939–2012),http://operabase.com/visual.cgi??lang=en&is=opera&by=Harvey,Wagner Dream 
2126,Valli,Natalia Valli,"
  composer and soprano. compositrice et soprano. compositrice e soprano.  Komponistin und Sopranistin.",http://operabase.com/visual.cgi??lang=en&is=opera&by=Valli,Pinocchio [c]
2127,Kouroupos,Giorgos Kouroupos,"
 Greek composer. compositeur grec. compositore greco. griechischer Komponist.",http://operabase.com/visual.cgi??lang=en&is=opera&by=Kouroupos,Jocasta 
2128,Kouroupos,Giorgos Kouroupos,"
 Greek composer. compositeur grec. compositore greco. griechischer Komponist.",http://operabase.com/visual.cgi??lang=en&is=opera&by=Kouroupos,Pylades 
2129,Spendiaryan,Alexander Spendiaryan,(1871–1928),http://operabase.com/visual.cgi??lang=en&is=opera&by=Spendiaryan,Almast 
2130,Terterian,Avet Terterian [Terteryan],(1929–1994),http://operabase.com/visual.cgi??lang=en&is=opera&by=Terterian,Das Beben 
2131,Terterian,Avet Terterian [Terteryan],(1929–1994),http://operabase.com/visual.cgi??lang=en&is=opera&by=Terterian,Ring of Fire 
2132,Kortes,Sergei [Sergey] Kortes [Cortes] [Cortez],(1935–2016),http://operabase.com/visual.cgi??lang=en&is=opera&by=Kortes,The Bear 
2133,Krcek,Jaroslav Krček,(b.1939),http://operabase.com/visual.cgi??lang=en&is=opera&by=Krcek,Clothes the World Has Never Seen 
2134,Lackerschmid,Wolfgang Lackerschmid,(b.1956),http://operabase.com/visual.cgi??lang=en&is=opera&by=Lackerschmid,Ghetto 
2135,Godard,Benjamin Godard,(1849–1895),http://operabase.com/visual.cgi??lang=en&is=opera&by=Godard,Dante 
2136,Godard,Benjamin Godard,(1849–1895),http://operabase.com/visual.cgi??lang=en&is=opera&by=Godard,La Vivandiere 
2137,Mehul,Etienne-Nicolas Méhul,(1763–1817),http://operabase.com/visual.cgi??lang=en&is=opera&by=Mehul,Le jeune sage et le vieux fou 
2138,Mehul,Etienne-Nicolas Méhul,(1763–1817),http://operabase.com/visual.cgi??lang=en&is=opera&by=Mehul,Uthal 
2139,Messiaen,Olivier Messiaen,(1908–1992),http://operabase.com/visual.cgi??lang=en&is=opera&by=Messiaen,Harawi 
2140,Kerek,Gábor Kerek,(b.1971),http://operabase.com/visual.cgi??lang=en&is=opera&by=Kerek,Parody 
2141,Pacini,Giovanni Pacini,(1796–1867),http://operabase.com/visual.cgi??lang=en&is=opera&by=Pacini,Don Giovanni 
2142,Moro,Nicola Moro,(b.1972),http://operabase.com/visual.cgi??lang=en&is=opera&by=Moro,Love Hurts 
2143,Barbu,Filaret Barbu,(1903–1984),http://operabase.com/visual.cgi??lang=en&is=opera&by=Barbu,Ana Lugojana 
2144,Klinichev,Leonid Klinichev,"
 Russian composer. compositeur russe. compositore russo. russischer Komponist.",http://operabase.com/visual.cgi??lang=en&is=opera&by=Klinichev,Bela 
2145,Klinichev,Leonid Klinichev,"
 Russian composer. compositeur russe. compositore russo. russischer Komponist.",http://operabase.com/visual.cgi??lang=en&is=opera&by=Klinichev,The Cossacks 
2146,Kourliandski,Dmitri [Dmitry] Kourliandski,(b.1976),http://operabase.com/visual.cgi??lang=en&is=opera&by=Kourliandski,Nosferatu 
2147,Mayboroda,Heorhy Ilarionovych Mayboroda,(1913–1992),http://operabase.com/visual.cgi??lang=en&is=opera&by=Mayboroda,Yaroslav the Wise 
2148,Kolodub,Levko Kolodub,(b.1930),http://operabase.com/visual.cgi??lang=en&is=opera&by=Kolodub,Poet 
2149,Bray,Charlotte Bray,(b.1982),http://operabase.com/visual.cgi??lang=en&is=opera&by=Bray,Entanglement 
2150,Rogers,Matt Rogers,"
 (personal/ official website) British composer and performer. compositeur et performer britannique. compositore e performer britannico. britischer Komponist und performer.",http://operabase.com/visual.cgi??lang=en&is=opera&by=Rogers,The Virtues of Things 
2151,Hyde,Thomas Hyde,(b.1978),http://operabase.com/visual.cgi??lang=en&is=opera&by=Hyde,That Man Stephen Ward 
2152,"Mayer,W",William Mayer,(b.1925),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Mayer,W",A Death in the Family 
2153,Kroll,Fredric Kroll,(b.1945),http://operabase.com/visual.cgi??lang=en&is=opera&by=Kroll,Der scharlachrote Buchstabe 
2154,Eisemann,Mihály Eisemann,(1898–1966),http://operabase.com/visual.cgi??lang=en&is=opera&by=Eisemann,Fekete Peter 
2155,Kamalova,Zulya Kamalova,"
 (personal/ official website) Australian singer and composer. chanteuse et compositrice australienne. cantante e compositrice australiana. australische Sängerin und Komponistin.",http://operabase.com/visual.cgi??lang=en&is=opera&by=Kamalova,Snow White 
2156,Lindahl,Thomas Lindahl,(b.1953),http://operabase.com/visual.cgi??lang=en&is=opera&by=Lindahl,Karlsson pa taket 
2157,Hogarth,Samuel Hogarth,(b.1984),http://operabase.com/visual.cgi??lang=en&is=opera&by=Hogarth,Zwerg Nase [c]
2158,Kassel,André Kassel,"
  composer and conductor. compositeur et chef d'orchestre. compositore e direttore d'orchestra.  Komponist und Dirigent.",http://operabase.com/visual.cgi??lang=en&is=opera&by=Kassel,Der Barbeiss. Herrlich miese Tage [c]
2159,Matesic,Massimiliano Matesic,(b.1969),http://operabase.com/visual.cgi??lang=en&is=opera&by=Matesic,Katze Ivanka [c]
2160,Eysler,Edmund Eysler,(1874–1949),http://operabase.com/visual.cgi??lang=en&is=opera&by=Eysler,Die gold'ne Meisterin 
2161,"Fjellstrom,D",Daniel Fjellström,(b.1983),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Fjellstrom,D",Det gar an 
2162,Kerker,Gustave A Kerker,(1857–1923),http://operabase.com/visual.cgi??lang=en&is=opera&by=Kerker,Die oberen Zehntausend 
2163,Leitner,Ernst Ludwig Leitner,(b.1943),http://operabase.com/visual.cgi??lang=en&is=opera&by=Leitner,Fadinger 
2164,Weisensel,Neil Weisensel,(b.1965),http://operabase.com/visual.cgi??lang=en&is=opera&by=Weisensel,Stickboy [c]
2165,Holliger,Heinz Holliger,(b.1939),http://operabase.com/visual.cgi??lang=en&is=opera&by=Holliger,Schneewittchen 
2166,Angermann,Klaus Angermann,(b.1953),http://operabase.com/visual.cgi??lang=en&is=opera&by=Angermann,Das Marchen vom Marchen im Marchen 
2167,Dorsch,Thomas Dorsch,(b.1968),http://operabase.com/visual.cgi??lang=en&is=opera&by=Dorsch,Sterntaler und Rabenhexe [c]
2168,Morandi,Pietro Morandi,(1745–1815),http://operabase.com/visual.cgi??lang=en&is=opera&by=Morandi,Comala 
2169,Osada,Osada Moto,(b.1967),http://operabase.com/visual.cgi??lang=en&is=opera&by=Osada,Son of Heaven 
2170,Lubchenko,Anton Lubchenko,"
 Russian composer and conductor. compositeur et chef d'orchestre russe. compositore e direttore d'orchestra russo. russischer Komponist und Dirigent.",http://operabase.com/visual.cgi??lang=en&is=opera&by=Lubchenko,Doctor Zhivago 
2171,Samuelsson,Marie Samuelsson,(b.1956),http://operabase.com/visual.cgi??lang=en&is=opera&by=Samuelsson,Jorun orm i oga 
2172,"Andersson,BT",B Tommy Andersson,(b.1964),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Andersson,BT",The Importance of Being Earnest 
2173,Tangian,Mischa Tangian,(b.1988),http://operabase.com/visual.cgi??lang=en&is=opera&by=Tangian,Moby Dick [c]
2174,Ruders,Poul Ruders,(b.1949),http://operabase.com/visual.cgi??lang=en&is=opera&by=Ruders,Dancer in the Dark 
2175,Jacobi,Viktor Jacobi,(1883–1921),http://operabase.com/visual.cgi??lang=en&is=opera&by=Jacobi,Sybill 
2176,Gefors,Hans Gefors,(b.1952),http://operabase.com/visual.cgi??lang=en&is=opera&by=Gefors,Notorious 
2177,Mateja,Radosław Mateja,"
  composer. compositeur. compositore.  Komponist.",http://operabase.com/visual.cgi??lang=en&is=opera&by=Mateja,Mikolajek i inne chlopaki [c]
2178,Resch,Gerald Resch,(b.1975),http://operabase.com/visual.cgi??lang=en&is=opera&by=Resch,Gullivers Reise 
2179,Sekles,Bernhard Sekles,(1872–1934),http://operabase.com/visual.cgi??lang=en&is=opera&by=Sekles,Scheherezade 
2180,Oliver,Stephen Oliver,(1950–1992),http://operabase.com/visual.cgi??lang=en&is=opera&by=Oliver,Mario and the Magician 
2181,Crozier,Daniel Crozier,"
  (email address is available to subscribing opera companies) American composer and teacher. compositeur et professeur amÃ©ricain. compositore e insegnante americano. amerikanischer Komponist und Dozent.",http://operabase.com/visual.cgi??lang=en&is=opera&by=Crozier,"With Blood, With Ink "
2182,Netzer,Josef Netzer,(1808–1864),http://operabase.com/visual.cgi??lang=en&is=opera&by=Netzer,Mara 
2183,Lens,Nicholas Lens,(b.1957),http://operabase.com/visual.cgi??lang=en&is=opera&by=Lens,Shell Shock 
2184,"Derungs,G",Gion Antoni Derungs,(1935–2012),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Derungs,G",Benjamin [c]
2185,Bredemeyer,Reiner Bredemeyer,(1929–1995),http://operabase.com/visual.cgi??lang=en&is=opera&by=Bredemeyer,Der Neinsager 
2186,Gudmundsen-Holmgreen,Pelle Gudmundsen-Holmgreen,(1932–2016),http://operabase.com/visual.cgi??lang=en&is=opera&by=Gudmundsen-Holmgreen,"Sol gar op, sol gar ned "
2187,Reinvere,Jüri Reinvere,(b.1972),http://operabase.com/visual.cgi??lang=en&is=opera&by=Reinvere,Peer Gynt 
2188,Humet,Ramon Humet,(b.1968),http://operabase.com/visual.cgi??lang=en&is=opera&by=Humet,Sky Disc 
2189,Hakola,Kimmo Hakola,(b.1958),http://operabase.com/visual.cgi??lang=en&is=opera&by=Hakola,Akseli 
2190,Bollon,Fabrice Bollon,(b.1965),http://operabase.com/visual.cgi??lang=en&is=opera&by=Bollon,Oscar und die Dame in Rosa [c]
2191,Gabriel,Gavino Gabriel,(1881–1980),http://operabase.com/visual.cgi??lang=en&is=opera&by=Gabriel,La Jura 
2192,Perocco,Filippo Perocco,"
 (personal/ official website)  (email address is available to subscribing opera companies) Italian composer, conductor and organist. compositeur, chef d'orchestre et organiste italien. compositore, direttore d'orchestra e organista italiano. italienischer Komponist, Dirigent und Organist.",http://operabase.com/visual.cgi??lang=en&is=opera&by=Perocco,Aquagranda 
2193,Singer,Pavel Singer,"
 (personal/ official website)  (email address is available to subscribing opera companies) Russian composer, arranger and pianist of German origins. compositeur, arrangeur et pianiste russe d'origine allemande. compositore, arrangiatore e pianista russo, di discendenza tedesco. russischer Komponist, Arrangeur und Pianist  deutscher Abstammung.",http://operabase.com/visual.cgi??lang=en&is=opera&by=Singer,Aschenputtel 
2194,Alfven,Hugo Alfvén,(1872–1960),http://operabase.com/visual.cgi??lang=en&is=opera&by=Alfven,Alfven 
2195,Dogru,Selim Dogru,(b.1971),http://operabase.com/visual.cgi??lang=en&is=opera&by=Dogru,Wustenwind 
2196,Russman,Kriss Russman,"
 (personal/ official website)  (email address is available to subscribing opera companies)  composer, conductor and film-maker. compositeur, chef d'orchestre et réalisateur. compositore, direttore d'orchestra e cineasta.  Komponist, Dirigent und Film-Hersteller.",http://operabase.com/visual.cgi??lang=en&is=opera&by=Russman,"Happy Birthday, Mr. President "
2197,Dean,Brett Dean,(b.1961),http://operabase.com/visual.cgi??lang=en&is=opera&by=Dean,Hamlet 
2198,Mernier,Benoît Mernier,(b.1964),http://operabase.com/visual.cgi??lang=en&is=opera&by=Mernier,La dispute 
2199,Shore,Howard Shore,(b.1946),http://operabase.com/visual.cgi??lang=en&is=opera&by=Shore,The Fly 
2200,Nemtsov,Sarah Nemtsov,(b.1980),http://operabase.com/visual.cgi??lang=en&is=opera&by=Nemtsov,Sacrifice 
2201,Gast,Peter Gast,(1854–1918),http://operabase.com/visual.cgi??lang=en&is=opera&by=Gast,Der Lowe von Venedig 
2202,Aderhold,Peter Aderhold,(b.1966),http://operabase.com/visual.cgi??lang=en&is=opera&by=Aderhold,Orlando 
2203,Ruzicka,Peter Ruzicka,(b.1948),http://operabase.com/visual.cgi??lang=en&is=opera&by=Ruzicka,Holderlin 
2204,"Schweitzer,B",Benjamin Schweitzer,(b.1973),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Schweitzer,B",Sudseetulpen 
2205,Tsangaris,Manos Tsangaris,(b.1956),http://operabase.com/visual.cgi??lang=en&is=opera&by=Tsangaris,Karl May 
2206,Sotelo,Mauricio Sotelo,(b.1961),http://operabase.com/visual.cgi??lang=en&is=opera&by=Sotelo,El Publico 
2207,Linkola,Jukka Linkola,(b.1955),http://operabase.com/visual.cgi??lang=en&is=opera&by=Linkola,Robin Hood [c]
2208,"Boulanger,L",Lili Boulanger,(1893–1918),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Boulanger,L",Faust et Helene 
2209,Berio,Luciano Berio,(1925–2003),http://operabase.com/visual.cgi??lang=en&is=opera&by=Berio,Un re in ascolto 
2210,De Simone,Roberto de Simone,(b.1933),http://operabase.com/visual.cgi??lang=en&is=opera&by=De Simone,La cantata dei pastori 
2211,Malo,Nuno Malo,(b.1977),http://operabase.com/visual.cgi??lang=en&is=opera&by=Malo,Canto da Europa 
2212,Blomdahl,Karl-Birger Blomdahl,(1916–1968),http://operabase.com/visual.cgi??lang=en&is=opera&by=Blomdahl,Aniara 
2213,Bortz,Daniel Börtz,(b.1943),http://operabase.com/visual.cgi??lang=en&is=opera&by=Bortz,Medea 
2214,"Sandstrom,J",Jan Sandstrom,(b.1954),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Sandstrom,J",Rokokomaskineriet 
2215,"Davies,T",Tansy Davies,(b.1973),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Davies,T",Between Worlds 
2216,"Herrmann,B",Bernard Herrmann,(1911–1975),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Herrmann,B",Wuthering Heights 
2217,Weisman,Stefan Weisman,"
 (personal/ official website)  (email address is available to subscribing opera companies) American composer. compositeur amÃ©ricain. compositore americano. amerikanischer Komponist.",http://operabase.com/visual.cgi??lang=en&is=opera&by=Weisman,The Scarlet Ibis 
2218,Ristori,Giovanni Alberto Ristori,(1692–1753),http://operabase.com/visual.cgi??lang=en&is=opera&by=Ristori,Le Fate 
2219,Gal,Hans Gál,(1890–1987),http://operabase.com/visual.cgi??lang=en&is=opera&by=Gal,Das Lied der Nacht 
2220,Kuhr,Gerd Kuhr,(b.1952),http://operabase.com/visual.cgi??lang=en&is=opera&by=Kuhr,Stallerhof 
2221,"Winkler,K",Kenneth Winkler,(b.1988),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Winkler,K",Totentanz 
2222,"Palmer,G",George Palmer,(b.1947),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Palmer,G",Cloudstreet! 
2223,Somers,"Harry  (OG,CanEnc:Stewart?) Somers",(1925–1999),http://operabase.com/visual.cgi??lang=en&is=opera&by=Somers,Louis Riel 
2224,Hefti,David Philip Hefti,(b.1975),http://operabase.com/visual.cgi??lang=en&is=opera&by=Hefti,Annas Maske 
2225,Du,Du Yun,(b.1977),http://operabase.com/visual.cgi??lang=en&is=opera&by=Du,Angel's Bone 
2226,"Tang,X",Tang Xianzu,(1550–1616),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Tang,X",Peony Pavilion 
2227,"Muller,A",Ariane Muller,"
  composer and +. compositrice et +. compositrice e +.  Komponistin und +.","http://operabase.com/visual.cgi??lang=en&is=opera&by=Muller,A",Herrengedeck 
2228,"Fischer,E",Ernst Fischer,(1900–1975),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Fischer,E",Charleys Tante 
2229,Fortner,Wolfgang Fortner,(1907–1987),http://operabase.com/visual.cgi??lang=en&is=opera&by=Fortner,Die Bluthochzeit 
2230,Siebert,Wilhelm Dieter Siebert,(1931–2011),http://operabase.com/visual.cgi??lang=en&is=opera&by=Siebert,Untergang der Titanic 
2231,"Herrmann,T",Timo Jouko Herrmann,(b.1978),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Herrmann,T",Hamlet - Sein oder Nichtsein 
2232,Kalitzke,Johannes Kalitzke,(b.1959),http://operabase.com/visual.cgi??lang=en&is=opera&by=Kalitzke,Pym 
2233,Rasch,Torsten Rasch,(b.1965),http://operabase.com/visual.cgi??lang=en&is=opera&by=Rasch,The Duchess of Malfi 
2234,Fayt,François Fayt,(b.1946),http://operabase.com/visual.cgi??lang=en&is=opera&by=Fayt,Das schwarze Blut 
2235,Dorman,Avner Dorman,(b.1975),http://operabase.com/visual.cgi??lang=en&is=opera&by=Dorman,Wahnfried 
2236,Mashayekhi,Nader Mashayekhi,(b.1958),http://operabase.com/visual.cgi??lang=en&is=opera&by=Mashayekhi,Neda 
2237,Fioravanti,Valentino Fioravanti,(1764–1837),http://operabase.com/visual.cgi??lang=en&is=opera&by=Fioravanti,Le cantatrici villane 
2238,Pallavicino,Carlo Pallavicino,(c164–1688),http://operabase.com/visual.cgi??lang=en&is=opera&by=Pallavicino,Gerusalemme liberata 
2239,Sani,Nicola Sani,(b.1961),http://operabase.com/visual.cgi??lang=en&is=opera&by=Sani,Il tempo sospeso del volo 
2240,Wallin,Rolf Wallin,(b.1957),http://operabase.com/visual.cgi??lang=en&is=opera&by=Wallin,Elysium 
2241,Atterberg,Kurt Atterberg,(1887–1974),http://operabase.com/visual.cgi??lang=en&is=opera&by=Atterberg,Aladdin 
2242,Forte,Nana Forte,(b.1981),http://operabase.com/visual.cgi??lang=en&is=opera&by=Forte,Paradies oder nach Eden 
2243,Tesori,Jeanine Tesori,(b.1961),http://operabase.com/visual.cgi??lang=en&is=opera&by=Tesori,"The Lion, the Unicorn, and Me "
2244,Neikrug,Marc Neikrug,(b.1946),http://operabase.com/visual.cgi??lang=en&is=opera&by=Neikrug,Through Roses 
2245,Smareglia,Antonio Smareglia,(1854–1929),http://operabase.com/visual.cgi??lang=en&is=opera&by=Smareglia,La falena 
2246,Tabachnik,Michel Tabachnik,(b.1942),http://operabase.com/visual.cgi??lang=en&is=opera&by=Tabachnik,"Benjamin, derniere nuit "
2247,Brambock,Florian Bramböck,(b.1959),http://operabase.com/visual.cgi??lang=en&is=opera&by=Brambock,Der Weibsteufel 
2248,Ehrenfellner,Christoph Ehrenfellner,(b.1975),http://operabase.com/visual.cgi??lang=en&is=opera&by=Ehrenfellner,Judas 
2249,Furrer,Beat Furrer,(b.1954),http://operabase.com/visual.cgi??lang=en&is=opera&by=Furrer,La bianca notte 
2250,Schedlberger,Gernot Schedlberger,(b.1976),http://operabase.com/visual.cgi??lang=en&is=opera&by=Schedlberger,MarieLuise 
2251,Gill,Richard Gill,(b.1942),http://operabase.com/visual.cgi??lang=en&is=opera&by=Gill,Sleeping Beauty [c]
2252,"Guarnieri,C",Camargo Guarnieri,(1907–1993),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Guarnieri,C",Um homem so 
2253,Villa-Lobos,Heitor Villa-Lobos,(1887–1959),http://operabase.com/visual.cgi??lang=en&is=opera&by=Villa-Lobos,A Menina das Nuvens 
2254,Aguiar,Ernani Aguiar,(b.1950),http://operabase.com/visual.cgi??lang=en&is=opera&by=Aguiar,O Menino Maluquinho 
2255,Barnabe,Arrigo Barnabé,(b.1951),http://operabase.com/visual.cgi??lang=en&is=opera&by=Barnabe,O homem dos crocodilos 
2256,Villani-Cortes,Edmundo Villani-Côrtes,(b.1930),http://operabase.com/visual.cgi??lang=en&is=opera&by=Villani-Cortes,Poranduba 
2257,Current,Brian Current,(b.1972),http://operabase.com/visual.cgi??lang=en&is=opera&by=Current,Airline Icarus 
2258,Besancon,Thierry Besançon,(b.1979),http://operabase.com/visual.cgi??lang=en&is=opera&by=Besancon,Les Zoocrates [c]
2259,Bao,San Bao,(b.1968),http://operabase.com/visual.cgi??lang=en&is=opera&by=Bao,Gengis Khan 
2260,Holszky,Adriana Hölszky,(b.1953),http://operabase.com/visual.cgi??lang=en&is=opera&by=Holszky,Bose Geister 
2261,Goldschmidt,Berthold Goldschmidt,(1903–1996),http://operabase.com/visual.cgi??lang=en&is=opera&by=Goldschmidt,Der gewaltige Hahnrei 
2262,"Wilden,B",Berndt Wilden,"
 German composer and +. compositeur et + allemand. compositore e + tedesco. deutscher Komponist und +.","http://operabase.com/visual.cgi??lang=en&is=opera&by=Wilden,B",Pit und Paula [c]
2263,Beimel,Thomas Beimel,(b.1967),http://operabase.com/visual.cgi??lang=en&is=opera&by=Beimel,Vom guten ton - die welt ist voll geplapper 
2264,Holler,York Höller,(b.1944),http://operabase.com/visual.cgi??lang=en&is=opera&by=Holler,Der Meister und Margarita 
2265,Kersting,Andreas Kersting,(b.1976),http://operabase.com/visual.cgi??lang=en&is=opera&by=Kersting,Tod eines Bankers 
2266,Kirchner,Volker David Kirchner,(b.1942),http://operabase.com/visual.cgi??lang=en&is=opera&by=Kirchner,Gutenberg 
2267,Riehm,Rolf Riehm,(b.1937),http://operabase.com/visual.cgi??lang=en&is=opera&by=Riehm,Sirenen 
2268,Halffter,Cristóbal Halffter,(b.1930),http://operabase.com/visual.cgi??lang=en&is=opera&by=Halffter,Schachnovelle 
2269,Madetoja,Leevi Madetoja,(1887–1947),http://operabase.com/visual.cgi??lang=en&is=opera&by=Madetoja,Pohjalaisia 
2270,Franck,César Franck,(1822–1890),http://operabase.com/visual.cgi??lang=en&is=opera&by=Franck,Stradella 
2271,Rabaud,Henri Rabaud,(1873–1949),http://operabase.com/visual.cgi??lang=en&is=opera&by=Rabaud,Marouf savetier du Caire 
2272,Escaich,Thierry Escaich,(b.1965),http://operabase.com/visual.cgi??lang=en&is=opera&by=Escaich,Claude 
2273,Liakakis,Periklis Liakakis,"
 (personal/ official website) Greek composer. compositeur grec. compositore greco. griechischer Komponist.",http://operabase.com/visual.cgi??lang=en&is=opera&by=Liakakis,Chodorkowski 
2274,Taller,Tallér Zsófia,(b.1970),http://operabase.com/visual.cgi??lang=en&is=opera&by=Taller,Leander es Lenszirom 
2275,Permont,Haim Permont,(b.1950),http://operabase.com/visual.cgi??lang=en&is=opera&by=Permont,The Lady and the Peddler 
2276,Rechter,Yoni Rechter,(b.1952),http://operabase.com/visual.cgi??lang=en&is=opera&by=Rechter,Schitz 
2277,Rohloff,Steingrímur Rohloff,(b.1971),http://operabase.com/visual.cgi??lang=en&is=opera&by=Rohloff,Lysistrate 
2278,Boccherini,Luigi Boccherini,(1743–1805),http://operabase.com/visual.cgi??lang=en&is=opera&by=Boccherini,Clementina 
2279,Della Valentina,Michele Della Valentina,"
 Italian composer and pianist. compositeur et pianiste italien. compositore e pianista italiano. italienischer Komponist und Pianist.",http://operabase.com/visual.cgi??lang=en&is=opera&by=Della Valentina,Il Frankenstein 
2280,Porrino,Ennio Porrino,(1910–1959),http://operabase.com/visual.cgi??lang=en&is=opera&by=Porrino,I Shardana 
2281,Tasca,Pierantonio Tasca,(1858–1934),http://operabase.com/visual.cgi??lang=en&is=opera&by=Tasca,A Santa Lucia 
2282,Kerger,Camille Kerger,(b.1957),http://operabase.com/visual.cgi??lang=en&is=opera&by=Kerger,Ein Mond aus kochender Milch 
2283,Padding,Martijn Padding,(b.1956),http://operabase.com/visual.cgi??lang=en&is=opera&by=Padding,Laika 
2284,Dediu,Dan Dediu,(b.1967),http://operabase.com/visual.cgi??lang=en&is=opera&by=Dediu,O scrisoare pierduta 
2285,Schnittke,Alfred [Al'fred] Schnittke [Shnitke],(1934–1998),http://operabase.com/visual.cgi??lang=en&is=opera&by=Schnittke,Life with an Idiot 
2286,Morse,Morse Thomas,"
http://www.musicsalesclassical.com/composer/short-bio/Thomas-Morse (other) American composer. compositeur amÃ©ricain. compositore americano. amerikanischer Komponist.",http://operabase.com/visual.cgi??lang=en&is=opera&by=Morse,Frau Schindler 
2287,Weiser,Mark Lanz Weiser,"
 (personal/ official website)  (email address is available to subscribing opera companies) American composer. compositeur amÃ©ricain. compositore americano. amerikanischer Komponist.",http://operabase.com/visual.cgi??lang=en&is=opera&by=Weiser,Where Angels Fear to Tread 
2288,Bates,Mason Bates,(b.1977),http://operabase.com/visual.cgi??lang=en&is=opera&by=Bates,The (R)evolution of Steve Jobs 
2289,Elkus,Jonathan Elkus,(b.1931),http://operabase.com/visual.cgi??lang=en&is=opera&by=Elkus,Tom Sawyer [c]
2290,Peterson,Matthew Peterson,(b.1984),http://operabase.com/visual.cgi??lang=en&is=opera&by=Peterson,Voir Dire 
2291,Reynolds,James Reynolds,(b.1953),http://operabase.com/visual.cgi??lang=en&is=opera&by=Reynolds,Tucholskys Spiegel 
2292,Vigil,Federico García Vigíl,"
http://www.eltangoysusinvitados.com/2010/03/federico-garcia-vigil-director-orquesta.html (other) Uruguayan conductor and composer. chef d'orchestre et compositeur uruguayen. direttore d'orchestra e compositore uruguaiano. uruguayischer Dirigent und Komponist.",http://operabase.com/visual.cgi??lang=en&is=opera&by=Vigil,Il Duce 
2293,Isouard,Nicolas Isouard,(1773–1818),http://operabase.com/visual.cgi??lang=en&is=opera&by=Isouard,Joconde 
2294,D'Adamo,Daniel D'Adamo,(b.1966),http://operabase.com/visual.cgi??lang=en&is=opera&by=D'Adamo,Kamchatka 
2295,Einem,Gottfried von Einem,(1918–1996),http://operabase.com/visual.cgi??lang=en&is=opera&by=Einem,Jesu Hochzeit 
2296,"Lim,L",Liza Lim,(b.1966),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Lim,L",Tree of Codes 
2297,Young,David Young,"
  composer and +. compositeur et +. compositore e +.  Komponist und +.",http://operabase.com/visual.cgi??lang=en&is=opera&by=Young,The Minotaur Trilogy 
2298,"John,A",Alan John,(b.1958),"http://operabase.com/visual.cgi??lang=en&is=opera&by=John,A",The Eighth Wonder 
2299,Qian Yi,Zhang Qian Yi,"
 Chinese composer. compositeur chinois. compositore cinese. chinesischer Komponist.",http://operabase.com/visual.cgi??lang=en&is=opera&by=Qian Yi,Lan Hua Hua 
2300,Kaslik,Václav Kašlík,(1917–1989),http://operabase.com/visual.cgi??lang=en&is=opera&by=Kaslik,Krakatit 
2301,Kaderabek,Jiří Kadeřábek,(b.1978),http://operabase.com/visual.cgi??lang=en&is=opera&by=Kaderabek,No Man 
2302,"Wolf,M",Magret Wolf,(b.1960),"http://operabase.com/visual.cgi??lang=en&is=opera&by=Wolf,M",Refidim Junction 
2303,Lorenz,Karl Adolf Lorenz,(1837–1923),http://operabase.com/visual.cgi??lang=en&is=opera&by=Lorenz,Max und Moritz 
2304,Diemer,Christian Diemer,(b.1986),http://operabase.com/visual.cgi??lang=en&is=opera&by=Diemer,Bonnie und Clyde 
2305,Grutter,Martin Grütter,(b.1983),http://operabase.com/visual.cgi??lang=en&is=opera&by=Grutter,Orlando 
2306,Korte,Oliver Korte,(b.1969),http://operabase.com/visual.cgi??lang=en&is=opera&by=Korte,Copernicus 
2307,Lewandowski,Rainer Lewandowski,(b.1950),http://operabase.com/visual.cgi??lang=en&is=opera&by=Lewandowski,Rosen der Liebe 
2308,Masanetz,Jan Masanetz,(b.1979),http://operabase.com/visual.cgi??lang=en&is=opera&by=Masanetz,Munchhausen [c]
2309,Muno,Alexander Muno,(b.1979),http://operabase.com/visual.cgi??lang=en&is=opera&by=Muno,Sogno d'un mattino di primavera 
