country,city,theatre,work,date
Sweden,Stockholm,Kungliga Operan / Royal Swedish Opera,Così fan tutte,20160426
Sweden,Stockholm,Kungliga Operan / Royal Swedish Opera,Figaros bröllop,20160427
Sweden,Stockholm,Kungliga Operan / Royal Swedish Opera,Don Giovanni,20160428
Sweden,Stockholm,Kungliga Operan / Royal Swedish Opera,Così fan tutte,20160429
Sweden,Stockholm,Kungliga Operan / Royal Swedish Opera,Figaros bröllop,20160502
Sweden,Stockholm,Kungliga Operan / Royal Swedish Opera,Così fan tutte,20160503
Sweden,Stockholm,Kungliga Operan / Royal Swedish Opera,Falstaff,20160504
Sweden,Stockholm,Kungliga Operan / Royal Swedish Opera,Così fan tutte,20160505
Sweden,Stockholm,Kungliga Operan / Royal Swedish Opera,Così fan tutte,20160509
Sweden,Stockholm,Kungliga Operan / Royal Swedish Opera,Falstaff,20160512
Sweden,Stockholm,Kungliga Operan / Royal Swedish Opera,Così fan tutte,20160513
Sweden,Stockholm,Kungliga Operan / Royal Swedish Opera,Così fan tutte,20160516
Sweden,Stockholm,Kungliga Operan / Royal Swedish Opera,Così fan tutte,20160519
Sweden,Stockholm,Kungliga Operan / Royal Swedish Opera,Turandot,20160525
Sweden,Stockholm,Kungliga Operan / Royal Swedish Opera,Turandot,20160528
Sweden,Stockholm,Kungliga Operan / Royal Swedish Opera,Così fan tutte,20160530
Sweden,Stockholm,Kungliga Operan / Royal Swedish Opera,Turandot,20160531
Sweden,Stockholm,Kungliga Operan / Royal Swedish Opera,Butterfly,20160601
Sweden,Stockholm,Kungliga Operan / Royal Swedish Opera,Butterfly,20160603
Sweden,Stockholm,Kungliga Operan / Royal Swedish Opera,Turandot,20160607
Sweden,Stockholm,Kungliga Operan / Royal Swedish Opera,Butterfly,20160608
Sweden,Stockholm,Kungliga Operan / Royal Swedish Opera,Bohème,20160609
Sweden,Stockholm,Kungliga Operan / Royal Swedish Opera,Turandot,20160610
Sweden,Stockholm,Kungliga Operan / Royal Swedish Opera,Bohème,20160611
Sweden,Stockholm,Kungliga Operan / Royal Swedish Opera,Butterfly,20160613
Sweden,Stockholm,Kungliga Operan / Royal Swedish Opera,Bohème,20160614
Sweden,Stockholm,Kungliga Operan / Royal Swedish Opera,Turandot,20160615
Sweden,Umeå,NorrlandsOperan,Rigoletto,20151001
Sweden,Umeå,NorrlandsOperan,Rigoletto,20151003
Sweden,Umeå,NorrlandsOperan,Rigoletto,20151007
Sweden,Umeå,NorrlandsOperan,Rigoletto,20151009
Sweden,Umeå,NorrlandsOperan,Rigoletto,20151011
Sweden,Umeå,NorrlandsOperan,Rigoletto,20151013
Sweden,Umeå,NorrlandsOperan,Rigoletto,20151015
Sweden,Umeå,NorrlandsOperan,Rigoletto,20151017
Sweden,Umeå,NorrlandsOperan,Rigoletto,20151020
Sweden,Umeå,NorrlandsOperan,Boris Christ,20151027
Sweden,Umeå,NorrlandsOperan,Rigoletto,20151028
Sweden,Umeå,NorrlandsOperan,Rigoletto,20151030
Sweden,Umeå,NorrlandsOperan,Rigoletto,20151101
Sweden,Umeå,NorrlandsOperan,Rigoletto,20151103
Sweden,Umeå,NorrlandsOperan,Rigoletto,20151105
Sweden,Umeå,NorrlandsOperan,Rigoletto,20151107
Sweden,Umeå,NorrlandsOperan,Cunning Little Vixen,20160225
Sweden,Umeå,NorrlandsOperan,Cunning Little Vixen,20160313
Sweden,Umeå,NorrlandsOperan,African Prophetess,20160407
Switzerland,Basel,Theater Basel,Chowanschtschina,20151022
Switzerland,Basel,Theater Basel,Chowanschtschina,20151025
Switzerland,Basel,Theater Basel,Chowanschtschina,20151031
Switzerland,Basel,Theater Basel,Chowanschtschina,20151102
Switzerland,Basel,Theater Basel,Chowanschtschina,20151104
Switzerland,Basel,Theater Basel,Chowanschtschina,20151106
Switzerland,Basel,Theater Basel,Chowanschtschina,20151108
Switzerland,Basel,Theater Basel,Chowanschtschina,20151114
Switzerland,Basel,Theater Basel,Chowanschtschina,20151122
Switzerland,Basel,Theater Basel,Chowanschtschina,20151124
Switzerland,Basel,Theater Basel,Chowanschtschina,20151126
Switzerland,Basel,Theater Basel,Samson et Dalila,20151129
Switzerland,Basel,Theater Basel,Chowanschtschina,20151203
Switzerland,Basel,Theater Basel,Chowanschtschina,20151206
Switzerland,Basel,Theater Basel,Chowanschtschina,20151212
Switzerland,Basel,Theater Basel,Zauberflöte,20151219
Switzerland,Basel,Theater Basel,Zauberflöte,20151223
Switzerland,Basel,Theater Basel,Zauberflöte,20151227
Switzerland,Basel,Theater Basel,Zauberflöte,20151231
Switzerland,Basel,Theater Basel,Zauberflöte,20160103
Switzerland,Basel,Theater Basel,Zauberflöte,20160105
Switzerland,Basel,Theater Basel,Zauberflöte,20160108
Switzerland,Basel,Theater Basel,Zauberflöte,20160110
Switzerland,Basel,Theater Basel,Zauberflöte,20160116
Switzerland,Basel,Theater Basel,Jesus Christ Superstar,20160123
Switzerland,Basel,Theater Basel,Jesus Christ Superstar,20160125
Switzerland,Basel,Theater Basel,Jesus Christ Superstar,20160126
Switzerland,Basel,Theater Basel,Zauberflöte,20160131
Switzerland,Basel,Theater Basel,Jesus Christ Superstar,20160201
Switzerland,Basel,Theater Basel,Jesus Christ Superstar,20160203
Switzerland,Basel,Theater Basel,Jesus Christ Superstar,20160207
Switzerland,Basel,Theater Basel,Zauberflöte,20160208
Switzerland,Basel,Theater Basel,Zauberflöte,20160210
Switzerland,Basel,Theater Basel,Jesus Christ Superstar,20160211
Switzerland,Basel,Theater Basel,Jesus Christ Superstar,20160213
Switzerland,Basel,Theater Basel,Zauberflöte,20160221
Switzerland,Basel,Theater Basel,Zauberflöte,20160227
Switzerland,Basel,Theater Basel,Jesus Christ Superstar,20160228
Switzerland,Basel,Theater Basel,Zauberflöte,20160301
Switzerland,Basel,Theater Basel,Zauberflöte,20160303
Switzerland,Basel,Theater Basel,Jesus Christ Superstar,20160305
Switzerland,Basel,Theater Basel,Zauberflöte,20160311
Switzerland,Basel,Theater Basel,Zauberflöte,20160313
Switzerland,Basel,Theater Basel,Zauberflöte,20160315
Switzerland,Basel,Theater Basel,Zauberflöte,20160317
Switzerland,Basel,Theater Basel,Jesus Christ Superstar,20160319
Switzerland,Basel,Theater Basel,Zauberflöte,20160321
Switzerland,Basel,Theater Basel,Zauberflöte,20160328
Switzerland,Basel,Theater Basel,Jesus Christ Superstar,20160409
Switzerland,Basel,Theater Basel,Macbeth,20160415
Switzerland,Basel,Theater Basel,Jesus Christ Superstar,20160416
Switzerland,Basel,Theater Basel,Macbeth,20160417
Switzerland,Basel,Theater Basel,Jesus Christ Superstar,20160420
Switzerland,Basel,Theater Basel,Jesus Christ Superstar,20160421
Switzerland,Basel,Theater Basel,Macbeth,20160422
Switzerland,Basel,Theater Basel,Jesus Christ Superstar,20160423
Switzerland,Basel,Theater Basel,Jesus Christ Superstar,20160424
Switzerland,Basel,Theater Basel,Macbeth,20160430
Switzerland,Basel,Theater Basel,Macbeth,20160504
Switzerland,Basel,Theater Basel,Macbeth,20160506
Switzerland,Basel,Theater Basel,Macbeth,20160508
Switzerland,Basel,Theater Basel,Jesus Christ Superstar,20160511
Switzerland,Basel,Theater Basel,Macbeth,20160513
Switzerland,Basel,Theater Basel,Macbeth,20160516
Switzerland,Basel,Theater Basel,Macbeth,20160519
Switzerland,Basel,Theater Basel,Macbeth,20160522
Switzerland,Basel,Theater Basel,Jesus Christ Superstar,20160524
Switzerland,Basel,Theater Basel,Macbeth,20160527
Switzerland,Basel,Theater Basel,Macbeth,20160605
Switzerland,Basel,Theater Basel,Macbeth,20160607
Switzerland,Basel,Theater Basel,Jesus Christ Superstar,20160611
Switzerland,Basel,Theater Basel,Concert,20160616
Switzerland,Basel,Theater Basel,Macbeth,20160616
Switzerland,Basel,Theater Basel,Jesus Christ Superstar,20160617
Switzerland,Basel,Theater Basel,Donnerstag aus Licht,20160625
Switzerland,Basel,Theater Basel,Donnerstag aus Licht,20160626
Switzerland,Bern,Konzert Theater Bern,Greek,20150913
Switzerland,Bern,Konzert Theater Bern,Greek,20150915
Switzerland,Bern,Konzert Theater Bern,Greek,20150923
Switzerland,Bern,Konzert Theater Bern,Greek,20150927
Switzerland,Bern,Konzert Theater Bern,Lohengrin,20151024
Switzerland,Bern,Konzert Theater Bern,Lohengrin,20151101
Switzerland,Bern,Konzert Theater Bern,Lohengrin,20151107
Switzerland,Bern,Konzert Theater Bern,Lohengrin,20151115
Switzerland,Bern,Konzert Theater Bern,Rusalka,20151122
Switzerland,Bern,Konzert Theater Bern,Rusalka,20151129
Switzerland,Bern,Konzert Theater Bern,Rusalka,20151208
Switzerland,Bern,Konzert Theater Bern,Rusalka,20151217
Switzerland,Bern,Konzert Theater Bern,Lohengrin,20151219
Switzerland,Bern,Konzert Theater Bern,Rusalka,20151223
Switzerland,Bern,Konzert Theater Bern,Lohengrin,20151227
Switzerland,Bern,Konzert Theater Bern,Lohengrin,20151229
Switzerland,Bern,Konzert Theater Bern,Rusalka,20151231
Switzerland,Bern,Konzert Theater Bern,Lohengrin,20160109
Switzerland,Bern,Konzert Theater Bern,Lohengrin,20160117
Switzerland,Bern,Konzert Theater Bern,Lohengrin,20160120
Switzerland,Bern,Konzert Theater Bern,Rusalka,20160123
Switzerland,Bern,Konzert Theater Bern,Lohengrin,20160131
Switzerland,Bern,Konzert Theater Bern,Ballo in maschera,20160206
Switzerland,Bern,Konzert Theater Bern,Ballo in maschera,20160210
Switzerland,Bern,Konzert Theater Bern,Ballo in maschera,20160212
Switzerland,Bern,Konzert Theater Bern,Rusalka,20160214
Switzerland,Bern,Konzert Theater Bern,Ballo in maschera,20160216
Switzerland,Bern,Konzert Theater Bern,Rusalka,20160221
Switzerland,Bern,Konzert Theater Bern,Ballo in maschera,20160225
Switzerland,Bern,Konzert Theater Bern,Ballo in maschera,20160227
Switzerland,Bern,Konzert Theater Bern,Ballo in maschera,20160301
Switzerland,Bern,Konzert Theater Bern,Pagliacci,20160414
Switzerland,Bern,Konzert Theater Bern,Pagliacci,20160415
Switzerland,Bern,Konzert Theater Bern,Occasione fa il ladro,20160416
Switzerland,Bern,Konzert Theater Bern,Pagliacci,20160416
Switzerland,Bern,Konzert Theater Bern,Pagliacci,20160417
Switzerland,Bern,Konzert Theater Bern,Pagliacci,20160418
Switzerland,Bern,Konzert Theater Bern,Pagliacci,20160419
Switzerland,Bern,Konzert Theater Bern,Occasione fa il ladro,20160419
Switzerland,Bern,Konzert Theater Bern,Occasione fa il ladro,20160424
Switzerland,Bern,Konzert Theater Bern,Occasione fa il ladro,20160507
Switzerland,Bern,Konzert Theater Bern,Occasione fa il ladro,20160513
Switzerland,Bern,Konzert Theater Bern,Hanjo,20160522
Switzerland,Bern,Konzert Theater Bern,Hanjo,20160524
Switzerland,Bern,Konzert Theater Bern,Hanjo,20160529
Switzerland,Bern,Konzert Theater Bern,Occasione fa il ladro,20160531
Switzerland,Bern,Konzert Theater Bern,Hanjo,20160601
Switzerland,Bern,Konzert Theater Bern,Occasione fa il ladro,20160602
Switzerland,Bern,Konzert Theater Bern,Hanjo,20160603
Switzerland,Bern,Konzert Theater Bern,Hanjo,20160605
Switzerland,Bern,Konzert Theater Bern,Occasione fa il ladro,20160615
Switzerland,Bern,Konzert Theater Bern,Occasione fa il ladro,20160618
Switzerland,Biel,Theater Orchester Biel Solothurn,Comte Ory,20150925
Switzerland,Biel,Theater Orchester Biel Solothurn,Comte Ory,20150930
Switzerland,Biel,Theater Orchester Biel Solothurn,Comte Ory,20151011
Switzerland,Biel,Theater Orchester Biel Solothurn,Comte Ory,20151016
Switzerland,Biel,Theater Orchester Biel Solothurn,Owen Wingrave,20151106
Switzerland,Biel,Theater Orchester Biel Solothurn,Owen Wingrave,20151110
Switzerland,Biel,Theater Orchester Biel Solothurn,Comte Ory,20151112
Switzerland,Biel,Theater Orchester Biel Solothurn,Comte Ory,20151115
Switzerland,Biel,Theater Orchester Biel Solothurn,Comte Ory,20151127
Switzerland,Biel,Theater Orchester Biel Solothurn,Owen Wingrave,20151129
Switzerland,Biel,Theater Orchester Biel Solothurn,Comte Ory,20151201
Switzerland,Biel,Theater Orchester Biel Solothurn,María de Buenos Aires,20151211
Switzerland,Biel,Theater Orchester Biel Solothurn,María de Buenos Aires,20151217
Switzerland,Biel,Theater Orchester Biel Solothurn,Owen Wingrave,20151218
Switzerland,Biel,Theater Orchester Biel Solothurn,María de Buenos Aires,20151223
Switzerland,Biel,Theater Orchester Biel Solothurn,Owen Wingrave,20151229
Switzerland,Biel,Theater Orchester Biel Solothurn,Comte Ory,20151231
Switzerland,Biel,Theater Orchester Biel Solothurn,Owen Wingrave,20160108
Switzerland,Biel,Theater Orchester Biel Solothurn,María de Buenos Aires,20160110
Switzerland,Biel,Theater Orchester Biel Solothurn,María de Buenos Aires,20160112
Switzerland,Biel,Theater Orchester Biel Solothurn,Owen Wingrave,20160113
Switzerland,Biel,Theater Orchester Biel Solothurn,María de Buenos Aires,20160129
Switzerland,Biel,Theater Orchester Biel Solothurn,Traviata,20160205
Switzerland,Biel,Theater Orchester Biel Solothurn,Traviata,20160207
Switzerland,Biel,Theater Orchester Biel Solothurn,Traviata,20160209
Switzerland,Biel,Theater Orchester Biel Solothurn,Traviata,20160227
Switzerland,Biel,Theater Orchester Biel Solothurn,Traviata,20160301
Switzerland,Biel,Theater Orchester Biel Solothurn,María de Buenos Aires,20160311
Switzerland,Biel,Theater Orchester Biel Solothurn,María de Buenos Aires,20160315
Switzerland,Biel,Theater Orchester Biel Solothurn,Traviata,20160325
Switzerland,Biel,Theater Orchester Biel Solothurn,María de Buenos Aires,20160403
Switzerland,Biel,Theater Orchester Biel Solothurn,Alcina,20160415
Switzerland,Biel,Theater Orchester Biel Solothurn,Alcina,20160417
Switzerland,Biel,Theater Orchester Biel Solothurn,Alcina,20160426
Switzerland,Biel,Theater Orchester Biel Solothurn,Alcina,20160506
Switzerland,Biel,Theater Orchester Biel Solothurn,Alcina,20160511
Switzerland,Biel,Theater Orchester Biel Solothurn,Alcina,20160529
Switzerland,Biel,Theater Orchester Biel Solothurn,Alcina,20160531
Switzerland,Biel,Theater Orchester Biel Solothurn,Alcina,20160610
Switzerland,Fribourg,Opéra de Fribourg,Carlotta,20151231
Switzerland,Fribourg,Opéra de Fribourg,Carlotta,20160103
Switzerland,Fribourg,Opéra de Fribourg,Carlotta,20160108
Switzerland,Fribourg,Opéra de Fribourg,Carlotta,20160110
Switzerland,Fribourg,Opéra de Fribourg,Carlotta,20160115
Switzerland,Fribourg,Opéra de Fribourg,Carlotta,20160117
Switzerland,Genève,Grand Théâtre de Genève,Ernani,20150831
Switzerland,Genève,Grand Théâtre de Genève,Guillaume Tell,20150911
Switzerland,Genève,Grand Théâtre de Genève,Guillaume Tell,20150913
Switzerland,Genève,Grand Théâtre de Genève,Guillaume Tell,20150915
Switzerland,Genève,Grand Théâtre de Genève,Guillaume Tell,20150917
Switzerland,Genève,Grand Théâtre de Genève,Guillaume Tell,20150919
Switzerland,Genève,Grand Théâtre de Genève,Guillaume Tell,20150921
Switzerland,Genève,Grand Théâtre de Genève,Belle Hélène,20151014
Switzerland,Genève,Grand Théâtre de Genève,Troyens,20151015
Switzerland,Genève,Grand Théâtre de Genève,Belle Hélène,20151016
Switzerland,Genève,Grand Théâtre de Genève,Troyens,20151017
Switzerland,Genève,Grand Théâtre de Genève,Belle Hélène,20151018
Switzerland,Genève,Grand Théâtre de Genève,Troyens,20151019
Switzerland,Genève,Grand Théâtre de Genève,Belle Hélène,20151020
Switzerland,Genève,Grand Théâtre de Genève,Belle Hélène,20151021
Switzerland,Genève,Grand Théâtre de Genève,Troyens,20151022
Switzerland,Genève,Grand Théâtre de Genève,Belle Hélène,20151023
Switzerland,Genève,Grand Théâtre de Genève,Belle Hélène,20151024
Switzerland,Genève,Grand Théâtre de Genève,Belle Hélène,20151025
Switzerland,Genève,Grand Théâtre de Genève,A Midsummer Night's Dream,20151120
Switzerland,Genève,Grand Théâtre de Genève,A Midsummer Night's Dream,20151122
Switzerland,Genève,Grand Théâtre de Genève,A Midsummer Night's Dream,20151124
Switzerland,Genève,Grand Théâtre de Genève,A Midsummer Night's Dream,20151126
Switzerland,Genève,Grand Théâtre de Genève,A Midsummer Night's Dream,20151128
Switzerland,Genève,Grand Théâtre de Genève,A Midsummer Night's Dream,20151130
Switzerland,Genève,Grand Théâtre de Genève,Zauberflöte,20151223
Switzerland,Genève,Grand Théâtre de Genève,Zauberflöte,20151226
Switzerland,Genève,Grand Théâtre de Genève,Zauberflöte,20151227
Switzerland,Genève,Grand Théâtre de Genève,Zauberflöte,20151228
Switzerland,Genève,Grand Théâtre de Genève,Zauberflöte,20151229
Switzerland,Genève,Grand Théâtre de Genève,Zauberflöte,20151230
Switzerland,Genève,Grand Théâtre de Genève,Zauberflöte,20151231
Switzerland,Genève,Grand Théâtre de Genève,Zauberflöte,20160103
Switzerland,Genève,Grand Théâtre de Genève,Zauberflöte,20160105
Switzerland,Genève,Grand Théâtre de Genève,Zauberflöte,20160106
Switzerland,Genève,Grand Théâtre de Genève,Zauberflöte,20160107
Switzerland,Genève,Grand Théâtre de Genève,Zauberflöte,20160108
Switzerland,Genève,Grand Théâtre de Genève,Forza del destino,20160201
Switzerland,Genève,Grand Théâtre de Genève,Forza del destino,20160203
Switzerland,Genève,Grand Théâtre de Genève,Forza del destino,20160205
Switzerland,Genève,Grand Théâtre de Genève,Forza del destino,20160207
Switzerland,Genève,Grand Théâtre de Genève,Alcina,20160215
Switzerland,Genève,Grand Théâtre de Genève,Alcina,20160217
Switzerland,Genève,Grand Théâtre de Genève,Alcina,20160219
Switzerland,Genève,Grand Théâtre de Genève,Alcina,20160221
Switzerland,Genève,Grand Théâtre de Genève,Alcina,20160223
Switzerland,Genève,Grand Théâtre de Genève,Alcina,20160225
Switzerland,Genève,Grand Théâtre de Genève,Alcina,20160227
Switzerland,Genève,Grand Théâtre de Genève,Alcina,20160229
Switzerland,Genève,Grand Théâtre de Genève,Médecin malgré lui,20160404
Switzerland,Genève,Grand Théâtre de Genève,Médecin malgré lui,20160406
Switzerland,Genève,Grand Théâtre de Genève,Médecin malgré lui,20160408
Switzerland,Genève,Grand Théâtre de Genève,Médecin malgré lui,20160410
Switzerland,Genève,Grand Théâtre de Genève,Médecin malgré lui,20160412
Switzerland,Genève,Grand Théâtre de Genève,Médecin malgré lui,20160414
Switzerland,Genève,Grand Théâtre de Genève,Médecin malgré lui,20160416
Switzerland,Genève,Grand Théâtre de Genève,Falstaff,20160618
Switzerland,Genève,Grand Théâtre de Genève,Falstaff,20160620
Switzerland,Genève,Grand Théâtre de Genève,Falstaff,20160622
Switzerland,Genève,Grand Théâtre de Genève,Falstaff,20160624
Switzerland,Genève,Grand Théâtre de Genève,Falstaff,20160626
Switzerland,Genève,Grand Théâtre de Genève,Falstaff,20160628
Switzerland,Genève,Grand Théâtre de Genève,Falstaff,20160630
Switzerland,Lausanne,Opéra de Lausanne,Cenerentola,20151002
Switzerland,Lausanne,Opéra de Lausanne,Cenerentola,20151004
Switzerland,Lausanne,Opéra de Lausanne,Cenerentola,20151007
Switzerland,Lausanne,Opéra de Lausanne,Cenerentola,20151009
Switzerland,Lausanne,Opéra de Lausanne,Cenerentola,20151011
Switzerland,Lausanne,Opéra de Lausanne,Enfant et les sortilèges,20151104
Switzerland,Lausanne,Opéra de Lausanne,Enfant et les sortilèges,20151104
Switzerland,Lausanne,Opéra de Lausanne,Enfant et les sortilèges,20151106
Switzerland,Lausanne,Opéra de Lausanne,Enfant et les sortilèges,20151107
Switzerland,Lausanne,Opéra de Lausanne,Enfant et les sortilèges,20151108
Switzerland,Lausanne,Opéra de Lausanne,Enfant et les sortilèges,20151111
Switzerland,Lausanne,Opéra de Lausanne,Enfant et les sortilèges,20151111
Switzerland,Lausanne,Opéra de Lausanne,My Fair Lady,20151223
Switzerland,Lausanne,Opéra de Lausanne,My Fair Lady,20151227
Switzerland,Lausanne,Opéra de Lausanne,My Fair Lady,20151229
Switzerland,Lausanne,Opéra de Lausanne,My Fair Lady,20151230
Switzerland,Lausanne,Opéra de Lausanne,My Fair Lady,20151231
Switzerland,Lausanne,Opéra de Lausanne,My Fair Lady,20160103
Switzerland,Lausanne,Opéra de Lausanne,Mamelles de Tirésias,20160117
Switzerland,Lausanne,Opéra de Lausanne,Mamelles de Tirésias,20160120
Switzerland,Lausanne,Opéra de Lausanne,Mamelles de Tirésias,20160122
Switzerland,Lausanne,Opéra de Lausanne,Mamelles de Tirésias,20160124
Switzerland,Lausanne,Opéra de Lausanne,Fille du régiment,20160311
Switzerland,Lausanne,Opéra de Lausanne,Fille du régiment,20160313
Switzerland,Lausanne,Opéra de Lausanne,Fille du régiment,20160316
Switzerland,Lausanne,Opéra de Lausanne,Fille du régiment,20160318
Switzerland,Lausanne,Opéra de Lausanne,Fille du régiment,20160320
Switzerland,Lausanne,Opéra de Lausanne,Ariodante,20160415
Switzerland,Lausanne,Opéra de Lausanne,Ariodante,20160417
Switzerland,Lausanne,Opéra de Lausanne,Ariodante,20160420
Switzerland,Lausanne,Opéra de Lausanne,Ariodante,20160422
Switzerland,Lausanne,Opéra de Lausanne,Ariodante,20160424
Switzerland,Lausanne,Opéra de Lausanne,Faust,20160605
Switzerland,Lausanne,Opéra de Lausanne,Faust,20160608
Switzerland,Lausanne,Opéra de Lausanne,Faust,20160610
Switzerland,Lausanne,Opéra de Lausanne,Faust,20160612
Switzerland,Luzern,Luzerner Theater,Albert Herring,20150905
Switzerland,Luzern,Luzerner Theater,Albert Herring,20150909
Switzerland,Luzern,Luzerner Theater,Albert Herring,20150911
Switzerland,Luzern,Luzerner Theater,Albert Herring,20150913
Switzerland,Luzern,Luzerner Theater,Albert Herring,20150917
Switzerland,Luzern,Luzerner Theater,Albert Herring,20150919
Switzerland,Luzern,Luzerner Theater,Albert Herring,20151004
Switzerland,Luzern,Luzerner Theater,Albert Herring,20151008
Switzerland,Luzern,Luzerner Theater,Albert Herring,20151011
Switzerland,Luzern,Luzerner Theater,Albert Herring,20151017
Switzerland,Luzern,Luzerner Theater,Sweeney Todd,20151025
Switzerland,Luzern,Luzerner Theater,Sweeney Todd,20151106
Switzerland,Luzern,Luzerner Theater,Sweeney Todd,20151108
Switzerland,Luzern,Luzerner Theater,Sweeney Todd,20151111
Switzerland,Luzern,Luzerner Theater,Albert Herring,20151113
Switzerland,Luzern,Luzerner Theater,Sweeney Todd,20151115
Switzerland,Luzern,Luzerner Theater,Sweeney Todd,20151121
Switzerland,Luzern,Luzerner Theater,Sweeney Todd,20151122
Switzerland,Luzern,Luzerner Theater,Sweeney Todd,20151126
Switzerland,Luzern,Luzerner Theater,Albert Herring,20151129
Switzerland,Luzern,Luzerner Theater,Sweeney Todd,20151205
Switzerland,Luzern,Luzerner Theater,Sweeney Todd,20151206
Switzerland,Luzern,Luzerner Theater,Sweeney Todd,20151212
Switzerland,Luzern,Luzerner Theater,Sweeney Todd,20151217
Switzerland,Luzern,Luzerner Theater,Sweeney Todd,20151226
Switzerland,Luzern,Luzerner Theater,Sweeney Todd,20151231
Switzerland,Luzern,Luzerner Theater,Sweeney Todd,20160109
Switzerland,Luzern,Luzerner Theater,Sweeney Todd,20160115
Switzerland,Luzern,Luzerner Theater,Béatrice et Bénédict,20160123
Switzerland,Luzern,Luzerner Theater,Béatrice et Bénédict,20160128
Switzerland,Luzern,Luzerner Theater,Béatrice et Bénédict,20160131
Switzerland,Luzern,Luzerner Theater,Sweeney Todd,20160203
Switzerland,Luzern,Luzerner Theater,Béatrice et Bénédict,20160205
Switzerland,Luzern,Luzerner Theater,Béatrice et Bénédict,20160214
Switzerland,Luzern,Luzerner Theater,Venus and Adonis,20160218
Switzerland,Luzern,Luzerner Theater,Béatrice et Bénédict,20160219
Switzerland,Luzern,Luzerner Theater,Béatrice et Bénédict,20160221
Switzerland,Luzern,Luzerner Theater,Béatrice et Bénédict,20160227
Switzerland,Luzern,Luzerner Theater,Norma,20160312
Switzerland,Luzern,Luzerner Theater,Béatrice et Bénédict,20160314
Switzerland,Luzern,Luzerner Theater,Norma,20160317
Switzerland,Luzern,Luzerner Theater,Béatrice et Bénédict,20160320
Switzerland,Luzern,Luzerner Theater,Norma,20160326
Switzerland,Luzern,Luzerner Theater,Béatrice et Bénédict,20160328
Switzerland,Luzern,Luzerner Theater,Norma,20160330
Switzerland,Luzern,Luzerner Theater,Norma,20160403
Switzerland,Luzern,Luzerner Theater,Norma,20160408
Switzerland,Luzern,Luzerner Theater,Norma,20160410
Switzerland,Luzern,Luzerner Theater,Béatrice et Bénédict,20160416
Switzerland,Luzern,Luzerner Theater,Il viaggio a Reims,20160501
Switzerland,Luzern,Luzerner Theater,Il viaggio a Reims,20160508
Switzerland,Luzern,Luzerner Theater,Il viaggio a Reims,20160512
Switzerland,Luzern,Luzerner Theater,Il viaggio a Reims,20160514
Switzerland,Luzern,Luzerner Theater,Norma,20160516
Switzerland,Luzern,Luzerner Theater,Il viaggio a Reims,20160519
Switzerland,Luzern,Luzerner Theater,Norma,20160521
Switzerland,Luzern,Luzerner Theater,Norma,20160524
Switzerland,Luzern,Luzerner Theater,Norma,20160526
Switzerland,Luzern,Luzerner Theater,Il viaggio a Reims,20160529
Switzerland,Luzern,Luzerner Theater,Il viaggio a Reims,20160531
Switzerland,Luzern,Luzerner Theater,Norma,20160602
Switzerland,Luzern,Luzerner Theater,Norma,20160605
Switzerland,Luzern,Luzerner Theater,Norma,20160610
Switzerland,Luzern,Luzerner Theater,Il viaggio a Reims,20160612
Switzerland,Luzern,Luzerner Theater,Il viaggio a Reims,20160615
Switzerland,Luzern,Luzerner Theater,Il viaggio a Reims,20160617
Switzerland,St Gallen,Theater St Gallen,Eugen Onegin,20150912
Switzerland,St Gallen,Theater St Gallen,Eugen Onegin,20150919
Switzerland,St Gallen,Theater St Gallen,Carmen,20150924
Switzerland,St Gallen,Theater St Gallen,Eugen Onegin,20150927
Switzerland,St Gallen,Theater St Gallen,Eugen Onegin,20151004
Switzerland,St Gallen,Theater St Gallen,Carmen,20151011
Switzerland,St Gallen,Theater St Gallen,Macbeth,20151017
Switzerland,St Gallen,Theater St Gallen,Carmen,20151019
Switzerland,St Gallen,Theater St Gallen,Eugen Onegin,20151021
Switzerland,St Gallen,Theater St Gallen,Eugen Onegin,20151023
Switzerland,St Gallen,Theater St Gallen,Macbeth,20151024
Switzerland,St Gallen,Theater St Gallen,Carmen,20151028
Switzerland,St Gallen,Theater St Gallen,Eugen Onegin,20151030
Switzerland,St Gallen,Theater St Gallen,Macbeth,20151104
Switzerland,St Gallen,Theater St Gallen,Eugen Onegin,20151108
Switzerland,St Gallen,Theater St Gallen,Carmen,20151113
Switzerland,St Gallen,Theater St Gallen,Carmen,20151115
Switzerland,St Gallen,Theater St Gallen,Eugen Onegin,20151117
Switzerland,St Gallen,Theater St Gallen,Macbeth,20151120
Switzerland,St Gallen,Theater St Gallen,Macbeth,20151122
Switzerland,St Gallen,Theater St Gallen,Eugen Onegin,20151124
Switzerland,St Gallen,Theater St Gallen,Macbeth,20151129
Switzerland,St Gallen,Theater St Gallen,Macbeth,20151206
Switzerland,St Gallen,Theater St Gallen,Eugen Onegin,20151213
Switzerland,St Gallen,Theater St Gallen,Eugen Onegin,20151217
Switzerland,St Gallen,Theater St Gallen,Macbeth,20151222
Switzerland,St Gallen,Theater St Gallen,Macbeth,20151229
Switzerland,St Gallen,Theater St Gallen,Eugen Onegin,20160111
Switzerland,St Gallen,Theater St Gallen,Eugen Onegin,20160113
Switzerland,St Gallen,Theater St Gallen,Tosca,20160130
Switzerland,St Gallen,Theater St Gallen,Tosca,20160205
Switzerland,St Gallen,Theater St Gallen,Macbeth,20160207
