,composer,work,composer_url,work_url,composer_key,work_key
1210,Eduard Tubin,Barbara von Tisenhusen,http://www.wikidata.org/entity/Q434931,http://www.wikidata.org/entity/Q391730,Q434931,Q391730
1211,Eduard Tubin,Reigi õpetaja,http://www.wikidata.org/entity/Q434931,http://www.wikidata.org/entity/Q2928871,Q434931,Q2928871
1212,Edvard Fliflet Bræin,Q55064638,http://www.wikidata.org/entity/Q4567306,http://www.wikidata.org/entity/Q55064638,Q4567306,Q55064638
1213,Edvard Fliflet Bræin,The Fidget,http://www.wikidata.org/entity/Q4567306,http://www.wikidata.org/entity/Q55064641,Q4567306,Q55064641
1214,Edward German,A Princess of Kensington,http://www.wikidata.org/entity/Q2355124,http://www.wikidata.org/entity/Q4659025,Q2355124,Q4659025
1215,Edward German,Fallen Fairies,http://www.wikidata.org/entity/Q2355124,http://www.wikidata.org/entity/Q5432238,Q2355124,Q5432238
1216,Edward German,Merrie England,http://www.wikidata.org/entity/Q2355124,http://www.wikidata.org/entity/Q6820106,Q2355124,Q6820106
1217,Edward German,The Emerald Isle,http://www.wikidata.org/entity/Q2355124,http://www.wikidata.org/entity/Q7731876,Q2355124,Q7731876
1218,Edward German,The Emerald Isle (with Arthur Sullivan),http://www.wikidata.org/entity/Q2355124,http://www.wikidata.org/entity/Q54994126,Q2355124,Q54994126
1219,Edward German,The Rival Poets,http://www.wikidata.org/entity/Q2355124,http://www.wikidata.org/entity/Q7760953,Q2355124,Q7760953
1220,Edward German,Tom Jones,http://www.wikidata.org/entity/Q2355124,http://www.wikidata.org/entity/Q7816371,Q2355124,Q7816371
1221,Eef van Breen,’u’,http://www.wikidata.org/entity/Q1903602,http://www.wikidata.org/entity/Q2012993,Q1903602,Q2012993
1222,Egidio Duni,L'école de la jeunesse,http://www.wikidata.org/entity/Q953519,http://www.wikidata.org/entity/Q6456043,Q953519,Q6456043
1223,Egidio Duni,La Rosière de Salency,http://www.wikidata.org/entity/Q953519,http://www.wikidata.org/entity/Q3212445,Q953519,Q3212445
1224,Egidio Duni,La fée Urgèle,http://www.wikidata.org/entity/Q953519,http://www.wikidata.org/entity/Q604731,Q953519,Q604731
1225,Egidio Duni,Le peintre amoureux de son modèle,http://www.wikidata.org/entity/Q953519,http://www.wikidata.org/entity/Q371220,Q953519,Q371220
1226,Egidio Duni,Les Deux Chasseurs et la Laitière,http://www.wikidata.org/entity/Q953519,http://www.wikidata.org/entity/Q3231992,Q953519,Q3231992
1227,Egidio Duni,Les Sabots,http://www.wikidata.org/entity/Q953519,http://www.wikidata.org/entity/Q2416410,Q953519,Q2416410
1228,Egon Wellesz,Die Bakchantinnen,http://www.wikidata.org/entity/Q213680,http://www.wikidata.org/entity/Q28152231,Q213680,Q28152231
1229,Eino Tamberg,Cyrano de Bergerac,http://www.wikidata.org/entity/Q948134,http://www.wikidata.org/entity/Q20057186,Q948134,Q20057186
1230,Einojuhani Rautavaara,Aleksis Kivi,http://www.wikidata.org/entity/Q433592,http://www.wikidata.org/entity/Q4716037,Q433592,Q4716037
1231,Einojuhani Rautavaara,Rasputin,http://www.wikidata.org/entity/Q433592,http://www.wikidata.org/entity/Q42731176,Q433592,Q42731176
1232,Eleanor Alberga,Letters of a Love Betrayed,http://www.wikidata.org/entity/Q1325702,http://www.wikidata.org/entity/Q54990522,Q1325702,Q54990522
1233,Eleanor Everest Freer,A Christmas Tale,http://www.wikidata.org/entity/Q4492825,http://www.wikidata.org/entity/Q54994013,Q4492825,Q54994013
1234,Eleanor Everest Freer,A Legend of Spain,http://www.wikidata.org/entity/Q4492825,http://www.wikidata.org/entity/Q54994022,Q4492825,Q54994022
1235,Eleanor Everest Freer,The Brownings go to Italy,http://www.wikidata.org/entity/Q4492825,http://www.wikidata.org/entity/Q54994034,Q4492825,Q54994034
1236,Eleanor Everest Freer,The Chilkoot Maiden,http://www.wikidata.org/entity/Q4492825,http://www.wikidata.org/entity/Q54994053,Q4492825,Q54994053
1237,Elliott Carter,What Next?,http://www.wikidata.org/entity/Q318835,http://www.wikidata.org/entity/Q3069117,Q318835,Q3069117
1238,Emil Hlobil,Anna Kareninová (Hlobil),http://www.wikidata.org/entity/Q1336256,http://www.wikidata.org/entity/Q14565276,Q1336256,Q14565276
1239,Emil von Řezníček,Benzin,http://www.wikidata.org/entity/Q550639,http://www.wikidata.org/entity/Q818487,Q550639,Q818487
1241,Emil von Řezníček,Donna Diana,http://www.wikidata.org/entity/Q550639,http://www.wikidata.org/entity/Q269077,Q550639,Q269077
1243,Emil Ábrányi,Byzantium,http://www.wikidata.org/entity/Q897162,http://www.wikidata.org/entity/Q54997536,Q897162,Q54997536
1244,Emil Ábrányi,Eva the Witch,http://www.wikidata.org/entity/Q897162,http://www.wikidata.org/entity/Q54997544,Q897162,Q54997544
1245,Emil Ábrányi,The Blind Soldier,http://www.wikidata.org/entity/Q897162,http://www.wikidata.org/entity/Q54997515,Q897162,Q54997515
1246,Emil Ábrányi,The King of Mist,http://www.wikidata.org/entity/Q897162,http://www.wikidata.org/entity/Q54997505,Q897162,Q54997505
1247,Emil Ábrányi,The Prince of the Lilies,http://www.wikidata.org/entity/Q897162,http://www.wikidata.org/entity/Q54997548,Q897162,Q54997548
1248,Emil Ábrányi,The Singing Dervish,http://www.wikidata.org/entity/Q897162,http://www.wikidata.org/entity/Q54997528,Q897162,Q54997528
1249,Emil Ábrányi,A Tamás-templom karnagya,http://www.wikidata.org/entity/Q897162,http://www.wikidata.org/entity/Q54997509,Q897162,Q54997509
1250,Emil Ábrányi,Ave Maria: Májusi intermezzo,http://www.wikidata.org/entity/Q897162,http://www.wikidata.org/entity/Q54997523,Q897162,Q54997523
1251,Emil Ábrányi,Balatoni rege,http://www.wikidata.org/entity/Q897162,http://www.wikidata.org/entity/Q54997531,Q897162,Q54997531
1252,Emil Ábrányi,Don Quijote,http://www.wikidata.org/entity/Q897162,http://www.wikidata.org/entity/Q54997540,Q897162,Q54997540
1253,Emil Ábrányi,Paolo és Francesca,http://www.wikidata.org/entity/Q897162,http://www.wikidata.org/entity/Q54997552,Q897162,Q54997552
1254,Emile Pessard,Le char,http://www.wikidata.org/entity/Q286316,http://www.wikidata.org/entity/Q28166941,Q286316,Q28166941
1255,Emilio Arrieta,El dominó azul,http://www.wikidata.org/entity/Q953785,http://www.wikidata.org/entity/Q5824751,Q953785,Q5824751
1256,Emilio Arrieta,Ildegonda,http://www.wikidata.org/entity/Q953785,http://www.wikidata.org/entity/Q3796362,Q953785,Q3796362
1257,Emilio Arrieta,La conquista de Granata,http://www.wikidata.org/entity/Q953785,http://www.wikidata.org/entity/Q5966296,Q953785,Q5966296
1258,Emilio Arrieta,Marina,http://www.wikidata.org/entity/Q953785,http://www.wikidata.org/entity/Q9029060,Q953785,Q9029060
1259,Emilio de' Cavalieri,"Rappresentatione di Anima, et di Corpo",http://www.wikidata.org/entity/Q360436,http://www.wikidata.org/entity/Q1127091,Q360436,Q1127091
1260,Emmanuel Chabrier,Briséïs,http://www.wikidata.org/entity/Q313374,http://www.wikidata.org/entity/Q4969148,Q313374,Q4969148
1261,Emmanuel Chabrier,Fisch-Ton-Kan,http://www.wikidata.org/entity/Q313374,http://www.wikidata.org/entity/Q5454406,Q313374,Q5454406
1262,Emmanuel Chabrier,Gwendoline,http://www.wikidata.org/entity/Q313374,http://www.wikidata.org/entity/Q3122544,Q313374,Q3122544
1263,Emmanuel Chabrier,L'étoile,http://www.wikidata.org/entity/Q313374,http://www.wikidata.org/entity/Q1197145,Q313374,Q1197145
1264,Emmanuel Chabrier,Le roi malgré lui,http://www.wikidata.org/entity/Q313374,http://www.wikidata.org/entity/Q3114555,Q313374,Q3114555
1265,Emmanuel Chabrier,Une éducation manquée,http://www.wikidata.org/entity/Q313374,http://www.wikidata.org/entity/Q737975,Q313374,Q737975
1266,Emmanuel Chabrier,Vaucochard et fils Ier,http://www.wikidata.org/entity/Q313374,http://www.wikidata.org/entity/Q7917253,Q313374,Q7917253
1267,Emmanuel Chabrier,Briséï,http://www.wikidata.org/entity/Q313374,http://www.wikidata.org/entity/Q54996921,Q313374,Q54996921
1268,Engelbert Humperdinck,Dornröschen,http://www.wikidata.org/entity/Q55010,http://www.wikidata.org/entity/Q5298140,Q55010,Q5298140
1269,Engelbert Humperdinck,Hansel and Gretel,http://www.wikidata.org/entity/Q55010,http://www.wikidata.org/entity/Q1099668,Q55010,Q1099668
1270,Engelbert Humperdinck,Königskinder,http://www.wikidata.org/entity/Q55010,http://www.wikidata.org/entity/Q1413471,Q55010,Q1413471
1271,Ennio Porrino,I Shardana,http://www.wikidata.org/entity/Q3725498,http://www.wikidata.org/entity/Q3790452,Q3725498,Q3790452
1272,Enric Morera i Viura,La fada,http://www.wikidata.org/entity/Q602486,http://www.wikidata.org/entity/Q21087097,Q602486,Q21087097
1274,Enrique Granados,Gaziel,http://www.wikidata.org/entity/Q294225,http://www.wikidata.org/entity/Q29168701,Q294225,Q29168701
1275,Enrique Granados,Follet,http://www.wikidata.org/entity/Q294225,http://www.wikidata.org/entity/Q23198557,Q294225,Q23198557
1276,Enrique Granados,Goyescas,http://www.wikidata.org/entity/Q294225,http://www.wikidata.org/entity/Q3077271,Q294225,Q3077271
1277,Enrique Granados,María del Carmen,http://www.wikidata.org/entity/Q294225,http://www.wikidata.org/entity/Q3296481,Q294225,Q3296481
1278,Eric Gross,The Amorous Judge,http://www.wikidata.org/entity/Q5386622,http://www.wikidata.org/entity/Q54995362,Q5386622,Q54995362
1279,Erich Wolfgang Korngold,Das Wunder der Heliane,http://www.wikidata.org/entity/Q313371,http://www.wikidata.org/entity/Q2659428,Q313371,Q2659428
1280,Erich Wolfgang Korngold,Der Ring des Polykrates,http://www.wikidata.org/entity/Q313371,http://www.wikidata.org/entity/Q5261206,Q313371,Q5261206
1281,Erich Wolfgang Korngold,Die Kathrin,http://www.wikidata.org/entity/Q313371,http://www.wikidata.org/entity/Q5274387,Q313371,Q5274387
1282,Erich Wolfgang Korngold,Die stumme Serenade,http://www.wikidata.org/entity/Q313371,http://www.wikidata.org/entity/Q125930,Q313371,Q125930
1283,Erich Wolfgang Korngold,Die tote Stadt,http://www.wikidata.org/entity/Q313371,http://www.wikidata.org/entity/Q1219611,Q313371,Q1219611
1284,Erich Wolfgang Korngold,Violanta,http://www.wikidata.org/entity/Q313371,http://www.wikidata.org/entity/Q3560379,Q313371,Q3560379
1285,Erik Chisholm,The Feast of Samhain,http://www.wikidata.org/entity/Q2282938,http://www.wikidata.org/entity/Q54993332,Q2282938,Q54993332
1286,Erkki Melartin,Aino,http://www.wikidata.org/entity/Q534960,http://www.wikidata.org/entity/Q4697456,Q534960,Q4697456
1287,Erkki-Sven Tüür,Wallenberg,http://www.wikidata.org/entity/Q462186,http://www.wikidata.org/entity/Q1352910,Q462186,Q1352910
1288,Erling Brene,Q54990290,http://www.wikidata.org/entity/Q5389792,http://www.wikidata.org/entity/Q54990290,Q5389792,Q54990290
1289,Erling Brene,Q54990308,http://www.wikidata.org/entity/Q5389792,http://www.wikidata.org/entity/Q54990308,Q5389792,Q54990308
1290,Erling Brene,Q54990316,http://www.wikidata.org/entity/Q5389792,http://www.wikidata.org/entity/Q54990316,Q5389792,Q54990316
1291,Erling Brene,Q54990319,http://www.wikidata.org/entity/Q5389792,http://www.wikidata.org/entity/Q54990319,Q5389792,Q54990319
1292,Erling Brene,Q54990321,http://www.wikidata.org/entity/Q5389792,http://www.wikidata.org/entity/Q54990321,Q5389792,Q54990321
1293,Ermanno Wolf-Ferrari,Cenerentola,http://www.wikidata.org/entity/Q57275,http://www.wikidata.org/entity/Q3664387,Q57275,Q3664387
1294,Ermanno Wolf-Ferrari,Das Himmelskleid,http://www.wikidata.org/entity/Q57275,http://www.wikidata.org/entity/Q16548716,Q57275,Q16548716
1295,Ermanno Wolf-Ferrari,Gli amanti sposi,http://www.wikidata.org/entity/Q57275,http://www.wikidata.org/entity/Q16487950,Q57275,Q16487950
1296,Ermanno Wolf-Ferrari,I gioielli della Madonna,http://www.wikidata.org/entity/Q57275,http://www.wikidata.org/entity/Q2017100,Q57275,Q2017100
1297,Ermanno Wolf-Ferrari,I quatro rusteghi,http://www.wikidata.org/entity/Q57275,http://www.wikidata.org/entity/Q3791201,Q57275,Q3791201
1298,Ermanno Wolf-Ferrari,Il campiello,http://www.wikidata.org/entity/Q57275,http://www.wikidata.org/entity/Q3792586,Q57275,Q3792586
1299,Ermanno Wolf-Ferrari,Il segreto di Susanna,http://www.wikidata.org/entity/Q57275,http://www.wikidata.org/entity/Q521233,Q57275,Q521233
1300,Ermanno Wolf-Ferrari,L'amore medico,http://www.wikidata.org/entity/Q57275,http://www.wikidata.org/entity/Q3818490,Q57275,Q3818490
1301,Ermanno Wolf-Ferrari,La dama boba,http://www.wikidata.org/entity/Q57275,http://www.wikidata.org/entity/Q16570403,Q57275,Q16570403
1302,Ermanno Wolf-Ferrari,La vedova scaltra,http://www.wikidata.org/entity/Q57275,http://www.wikidata.org/entity/Q3824772,Q57275,Q3824772
1303,Ermanno Wolf-Ferrari,Le donne curiose,http://www.wikidata.org/entity/Q57275,http://www.wikidata.org/entity/Q972695,Q57275,Q972695
1304,Ermanno Wolf-Ferrari,Sly,http://www.wikidata.org/entity/Q57275,http://www.wikidata.org/entity/Q1140351,Q57275,Q1140351
1305,Ernest Boulanger,Don Mucarade,http://www.wikidata.org/entity/Q742477,http://www.wikidata.org/entity/Q55063547,Q742477,Q55063547
1306,Ernest Boulanger,L'Éventail,http://www.wikidata.org/entity/Q742477,http://www.wikidata.org/entity/Q54996909,Q742477,Q54996909
1307,Ernest Boulanger,La Cachette,http://www.wikidata.org/entity/Q742477,http://www.wikidata.org/entity/Q55063551,Q742477,Q55063551
1308,Ernest Boulanger,Le 15 août aux champs,http://www.wikidata.org/entity/Q742477,http://www.wikidata.org/entity/Q54996854,Q742477,Q54996854
1309,Ernest Boulanger,Le Diable à l'École,http://www.wikidata.org/entity/Q742477,http://www.wikidata.org/entity/Q54996902,Q742477,Q54996902
1310,Ernest Boulanger,Le Moulin,http://www.wikidata.org/entity/Q742477,http://www.wikidata.org/entity/Q54996904,Q742477,Q54996904
1311,Ernest Boulanger,Les Deux Bergères,http://www.wikidata.org/entity/Q742477,http://www.wikidata.org/entity/Q54996905,Q742477,Q54996905
1312,Ernest Boulanger,Les Sabots de la Marquise,http://www.wikidata.org/entity/Q742477,http://www.wikidata.org/entity/Q54996908,Q742477,Q54996908
1313,Ernest Boulanger,Une voix,http://www.wikidata.org/entity/Q742477,http://www.wikidata.org/entity/Q54996910,Q742477,Q54996910
1314,Ernest Chausson,Le roi Arthus,http://www.wikidata.org/entity/Q312368,http://www.wikidata.org/entity/Q772829,Q312368,Q772829
1315,Ernest Ford,"Jane Annie, or The Good Conduct Prize",http://www.wikidata.org/entity/Q5393072,http://www.wikidata.org/entity/Q5296039,Q5393072,Q5296039
1316,Ernest Reyer,La statue,http://www.wikidata.org/entity/Q516937,http://www.wikidata.org/entity/Q887687,Q516937,Q887687
1317,Ernest Reyer,Salammbô,http://www.wikidata.org/entity/Q516937,http://www.wikidata.org/entity/Q3469612,Q516937,Q3469612
1318,Ernest Reyer,Sigurd,http://www.wikidata.org/entity/Q516937,http://www.wikidata.org/entity/Q3483734,Q516937,Q3483734
1319,Ernst Krenek,Cefalo e Procri,http://www.wikidata.org/entity/Q158436,http://www.wikidata.org/entity/Q5057215,Q158436,Q5057215
1320,Ernst Krenek,Das geheime Königreich,http://www.wikidata.org/entity/Q158436,http://www.wikidata.org/entity/Q29613422,Q158436,Q29613422
1321,Ernst Krenek,Der Diktator,http://www.wikidata.org/entity/Q158436,http://www.wikidata.org/entity/Q3023520,Q158436,Q3023520
1322,Ernst Krenek,Der Sprung über den Schatten,http://www.wikidata.org/entity/Q158436,http://www.wikidata.org/entity/Q1197032,Q158436,Q1197032
1323,Ernst Krenek,Jonny spielt auf,http://www.wikidata.org/entity/Q158436,http://www.wikidata.org/entity/Q1703479,Q158436,Q1703479
1324,Ernst Krenek,Karl V,http://www.wikidata.org/entity/Q158436,http://www.wikidata.org/entity/Q3193478,Q158436,Q3193478
1325,Ernst Krenek,Kehraus um St. Stephan,http://www.wikidata.org/entity/Q158436,http://www.wikidata.org/entity/Q29476973,Q158436,Q29476973
1326,Ernst Krenek,Leben des Orest,http://www.wikidata.org/entity/Q158436,http://www.wikidata.org/entity/Q906500,Q158436,Q906500
1327,Ernst Krenek,Orpheus und Eurydike,http://www.wikidata.org/entity/Q158436,http://www.wikidata.org/entity/Q3886157,Q158436,Q3886157
1328,Ernst Krenek,Sardakai,http://www.wikidata.org/entity/Q158436,http://www.wikidata.org/entity/Q28228048,Q158436,Q28228048
1329,Ernst Krenek,Schwergewicht oder die Ehre der Nation,http://www.wikidata.org/entity/Q158436,http://www.wikidata.org/entity/Q7433280,Q158436,Q7433280
1330,Ernst Krenek,Tarquin,http://www.wikidata.org/entity/Q158436,http://www.wikidata.org/entity/Q7686618,Q158436,Q7686618
1331,Ernst Krenek,The Bell Tower,http://www.wikidata.org/entity/Q158436,http://www.wikidata.org/entity/Q7716402,Q158436,Q7716402
1332,Ernst Krenek,What Price Confidence?,http://www.wikidata.org/entity/Q158436,http://www.wikidata.org/entity/Q7991350,Q158436,Q7991350
1333,Errico Petrella,Jone,http://www.wikidata.org/entity/Q555720,http://www.wikidata.org/entity/Q6120879,Q555720,Q6120879
1334,Errico Petrella,I promessi sposi,http://www.wikidata.org/entity/Q555720,http://www.wikidata.org/entity/Q17632764,Q555720,Q17632764
1335,Errico Petrella,Il carnevale di Venezia,http://www.wikidata.org/entity/Q555720,http://www.wikidata.org/entity/Q17632802,Q555720,Q17632802
1336,Erwin Schulhoff,Flammen,http://www.wikidata.org/entity/Q89540,http://www.wikidata.org/entity/Q3073322,Q89540,Q3073322
1337,Ethel Smyth,Der Wald,http://www.wikidata.org/entity/Q236599,http://www.wikidata.org/entity/Q1197886,Q236599,Q1197886
1338,Ethel Smyth,Entente Cordiale,http://www.wikidata.org/entity/Q236599,http://www.wikidata.org/entity/Q17002877,Q236599,Q17002877
1339,Ethel Smyth,The Boatswain's Mate,http://www.wikidata.org/entity/Q236599,http://www.wikidata.org/entity/Q7718942,Q236599,Q7718942
1340,Ethel Smyth,The Wreckers,http://www.wikidata.org/entity/Q236599,http://www.wikidata.org/entity/Q7776289,Q236599,Q7776289
1341,Ettore Panizza,Aurora,http://www.wikidata.org/entity/Q1055200,http://www.wikidata.org/entity/Q2871921,Q1055200,Q2871921
1342,Eugen Kapp,Tasuleegid,http://www.wikidata.org/entity/Q937407,http://www.wikidata.org/entity/Q31272026,Q937407,Q31272026
1346,Eugen Suchoň,Krútňava,http://www.wikidata.org/entity/Q46100,http://www.wikidata.org/entity/Q3563311,Q46100,Q3563311
1347,Eugen Suchoň,Svätopluk,http://www.wikidata.org/entity/Q46100,http://www.wikidata.org/entity/Q3077122,Q46100,Q3077122
1348,Eugen d'Albert,Der Improvisator,http://www.wikidata.org/entity/Q57178,http://www.wikidata.org/entity/Q17539098,Q57178,Q17539098
1349,Eugen d'Albert,Der Rubin,http://www.wikidata.org/entity/Q57178,http://www.wikidata.org/entity/Q20643415,Q57178,Q20643415
1350,Eugen d'Albert,Der Stier von Olivera,http://www.wikidata.org/entity/Q57178,http://www.wikidata.org/entity/Q20643404,Q57178,Q20643404
1351,Eugen d'Albert,Die schwarze Orchidee,http://www.wikidata.org/entity/Q57178,http://www.wikidata.org/entity/Q17321217,Q57178,Q17321217
1352,Eugen d'Albert,Die verschenkte Frau,http://www.wikidata.org/entity/Q57178,http://www.wikidata.org/entity/Q40306800,Q57178,Q40306800
1353,Eugen d'Albert,Flauto solo,http://www.wikidata.org/entity/Q57178,http://www.wikidata.org/entity/Q1427457,Q57178,Q1427457
1354,Eugen d'Albert,Gernot,http://www.wikidata.org/entity/Q57178,http://www.wikidata.org/entity/Q17574922,Q57178,Q17574922
1355,Eugen d'Albert,Der Golem,http://www.wikidata.org/entity/Q57178,http://www.wikidata.org/entity/Q5261151,Q57178,Q5261151
1356,Eugen d'Albert,Die Abreise,http://www.wikidata.org/entity/Q57178,http://www.wikidata.org/entity/Q1210895,Q57178,Q1210895
1357,Eugen d'Albert,Die toten Augen,http://www.wikidata.org/entity/Q57178,http://www.wikidata.org/entity/Q1219600,Q57178,Q1219600
1358,Eugen d'Albert,Izeÿl,http://www.wikidata.org/entity/Q57178,http://www.wikidata.org/entity/Q20643397,Q57178,Q20643397
1359,Eugen d'Albert,Kain,http://www.wikidata.org/entity/Q57178,http://www.wikidata.org/entity/Q20643398,Q57178,Q20643398
1360,Eugen d'Albert,Liebesketten,http://www.wikidata.org/entity/Q57178,http://www.wikidata.org/entity/Q1823855,Q57178,Q1823855
1361,Eugen d'Albert,Mister Wu,http://www.wikidata.org/entity/Q57178,http://www.wikidata.org/entity/Q26882617,Q57178,Q26882617
1362,Eugen d'Albert,Revolutionshochzeit,http://www.wikidata.org/entity/Q57178,http://www.wikidata.org/entity/Q20643401,Q57178,Q20643401
1363,Eugen d'Albert,Scirocco,http://www.wikidata.org/entity/Q57178,http://www.wikidata.org/entity/Q26882898,Q57178,Q26882898
1364,Eugen d'Albert,Tiefland,http://www.wikidata.org/entity/Q57178,http://www.wikidata.org/entity/Q1398735,Q57178,Q1398735
1365,Evald Aav,Vikerlased,http://www.wikidata.org/entity/Q365673,http://www.wikidata.org/entity/Q12378605,Q365673,Q12378605
1366,Evgeniy Glebov,Мастер и Маргарита,http://www.wikidata.org/entity/Q3918687,http://www.wikidata.org/entity/Q19347396,Q3918687,Q19347396
1367,Evžen Zámečník,Brouk Pytlík (opera),http://www.wikidata.org/entity/Q1382682,http://www.wikidata.org/entity/Q15951687,Q1382682,Q15951687
1368,Evžen Zámečník,Ferda Mravenec,http://www.wikidata.org/entity/Q1382682,http://www.wikidata.org/entity/Q15951701,Q1382682,Q15951701
1369,Evžen Zámečník,Fraška o kádi (opera),http://www.wikidata.org/entity/Q1382682,http://www.wikidata.org/entity/Q15735050,Q1382682,Q15735050
1370,F.L.Æ. Kunzen,Das Fest der Winzer,http://www.wikidata.org/entity/Q643734,http://www.wikidata.org/entity/Q55063757,Q643734,Q55063757
1371,Fabio Vacchi,Teneke,http://www.wikidata.org/entity/Q1356952,http://www.wikidata.org/entity/Q934138,Q1356952,Q934138
1372,Federico Ricci,Crispino e la comare,http://www.wikidata.org/entity/Q1369246,http://www.wikidata.org/entity/Q3697337,Q1369246,Q3697337
1373,Felice Alessandri,Adriano in Siria,http://www.wikidata.org/entity/Q1084968,http://www.wikidata.org/entity/Q5658431,Q1084968,Q5658431
1377,Felice Alessandri,Alcina e Ruggero,http://www.wikidata.org/entity/Q1084968,http://www.wikidata.org/entity/Q55064088,Q1084968,Q55064088
1381,Felice Alessandri,Argea,http://www.wikidata.org/entity/Q1084968,http://www.wikidata.org/entity/Q55064089,Q1084968,Q55064089
1385,Felice Alessandri,Attalo,http://www.wikidata.org/entity/Q1084968,http://www.wikidata.org/entity/Q55064090,Q1084968,Q55064090
1389,Felice Alessandri,Dario,http://www.wikidata.org/entity/Q1084968,http://www.wikidata.org/entity/Q55064098,Q1084968,Q55064098
1393,Felice Alessandri,Erifile,http://www.wikidata.org/entity/Q1084968,http://www.wikidata.org/entity/Q55064099,Q1084968,Q55064099
1397,Felice Alessandri,I puntigli gelosi,http://www.wikidata.org/entity/Q1084968,http://www.wikidata.org/entity/Q55064100,Q1084968,Q55064100
1401,Felice Alessandri,I sposi burlati,http://www.wikidata.org/entity/Q1084968,http://www.wikidata.org/entity/Q55064103,Q1084968,Q55064103
1405,Felice Alessandri,Il matrimonio per concorso,http://www.wikidata.org/entity/Q1084968,http://www.wikidata.org/entity/Q55064104,Q1084968,Q55064104
1409,Felice Alessandri,Il ritorno di Ulisse a Penelope,http://www.wikidata.org/entity/Q1084968,http://www.wikidata.org/entity/Q55064106,Q1084968,Q55064106
1413,Felice Alessandri,Il vecchio geloso,http://www.wikidata.org/entity/Q1084968,http://www.wikidata.org/entity/Q55064108,Q1084968,Q55064108
1417,Felice Alessandri,L'Argentino,http://www.wikidata.org/entity/Q1084968,http://www.wikidata.org/entity/Q55064126,Q1084968,Q55064126
1421,Felice Alessandri,L'imbroglio delle tre spose,http://www.wikidata.org/entity/Q1084968,http://www.wikidata.org/entity/Q55064130,Q1084968,Q55064130
1425,Felice Alessandri,L'ouverture du grand opéra a Nankin,http://www.wikidata.org/entity/Q1084968,http://www.wikidata.org/entity/Q55064133,Q1084968,Q55064133
1429,Felice Alessandri,La cameriera per amore,http://www.wikidata.org/entity/Q1084968,http://www.wikidata.org/entity/Q55064110,Q1084968,Q55064110
1433,Felice Alessandri,La finta principessa,http://www.wikidata.org/entity/Q1084968,http://www.wikidata.org/entity/Q55064112,Q1084968,Q55064112
1437,Felice Alessandri,La moglie fedele,http://www.wikidata.org/entity/Q1084968,http://www.wikidata.org/entity/Q55064115,Q1084968,Q55064115
1441,Felice Alessandri,La novita,http://www.wikidata.org/entity/Q1084968,http://www.wikidata.org/entity/Q55064118,Q1084968,Q55064118
1445,Felice Alessandri,La sposa persiana,http://www.wikidata.org/entity/Q1084968,http://www.wikidata.org/entity/Q55064120,Q1084968,Q55064120
1449,Felice Alessandri,Sandrina,http://www.wikidata.org/entity/Q1084968,http://www.wikidata.org/entity/Q55064136,Q1084968,Q55064136
1453,Felice Alessandri,Virginia,http://www.wikidata.org/entity/Q1084968,http://www.wikidata.org/entity/Q55064138,Q1084968,Q55064138
1457,Felice Blangini,La marquise de Brinvilliers,http://www.wikidata.org/entity/Q3742112,http://www.wikidata.org/entity/Q6466237,Q3742112,Q6466237
1458,Felice Giardini,"Siroe, re di Persia",http://www.wikidata.org/entity/Q1171207,http://www.wikidata.org/entity/Q6129508,Q1171207,Q6129508
1459,Felip Pedrell,Els Pirineus,http://www.wikidata.org/entity/Q351394,http://www.wikidata.org/entity/Q5409906,Q351394,Q5409906
1460,Felip Pedrell,La Celestina,http://www.wikidata.org/entity/Q351394,http://www.wikidata.org/entity/Q9018397,Q351394,Q9018397
1461,Felip Pedrell,L'ultimo abenzeraggio,http://www.wikidata.org/entity/Q351394,http://www.wikidata.org/entity/Q11930210,Q351394,Q11930210
1462,Felix Mendelssohn,Die Heimkehr aus der Fremde,http://www.wikidata.org/entity/Q46096,http://www.wikidata.org/entity/Q1213333,Q46096,Q1213333
1463,Felix Mendelssohn,Die Hochzeit des Camacho,http://www.wikidata.org/entity/Q46096,http://www.wikidata.org/entity/Q5274377,Q46096,Q5274377
1464,Felix Mendelssohn,Die beiden Neffen,http://www.wikidata.org/entity/Q46096,http://www.wikidata.org/entity/Q5274471,Q46096,Q5274471
1465,Felix Weingartner,Genesius (Oper),http://www.wikidata.org/entity/Q316920,http://www.wikidata.org/entity/Q1502072,Q316920,Q1502072
1466,Felix Weingartner,Orestes,http://www.wikidata.org/entity/Q316920,http://www.wikidata.org/entity/Q1389576,Q316920,Q1389576
1467,Felix Werder,Agamemnon,http://www.wikidata.org/entity/Q5442362,http://www.wikidata.org/entity/Q21998323,Q5442362,Q21998323
1468,Ferdinand Hérold,La marquise de Brinvilliers,http://www.wikidata.org/entity/Q362639,http://www.wikidata.org/entity/Q6466237,Q362639,Q6466237
1470,Ferdinand Hérold,Ludovic,http://www.wikidata.org/entity/Q362639,http://www.wikidata.org/entity/Q6698951,Q362639,Q6698951
1472,Ferdinand Hérold,Zampa,http://www.wikidata.org/entity/Q362639,http://www.wikidata.org/entity/Q145935,Q362639,Q145935
1474,Ferdinando Bertoni,Ipermestra,http://www.wikidata.org/entity/Q1384693,http://www.wikidata.org/entity/Q21099452,Q1384693,Q21099452
